customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity,segment,region,plan_type,signup_date,churn_month
CUST_01251,2024-06-21,Product Gap,2024-06-01,20,SMB,East,Basic,2021-10-22,2024-06
CUST_01255,2024-06-13,Price,2024-05-02,42,SMB,South,Enterprise,2021-06-06,2024-06
CUST_01257,2024-06-21,Product Gap,2024-05-20,32,Mid-Market,East,Enterprise,2022-12-02,2024-06
CUST_01266,2024-06-08,Business Closure,2024-05-30,9,SMB,East,Pro,2021-05-20,2024-06
CUST_01269,2024-06-19,Competitor,2024-05-23,27,SMB,East,Enterprise,2024-04-22,2024-06
CUST_01271,2024-06-13,Competitor,2024-05-05,39,SMB,West,Pro,2022-10-06,2024-06
CUST_01277,2024-06-03,Support Issues,2024-05-10,24,SMB,South,Basic,2021-06-24,2024-06
CUST_01278,2024-06-26,Product Gap,2024-06-14,12,Mid-Market,International,Pro,2021-12-12,2024-06
CUST_01279,2024-06-05,Support Issues,2024-05-14,22,SMB,East,Basic,2023-04-08,2024-06
CUST_01282,2024-06-17,Competitor,2024-06-07,10,SMB,East,Pro,2022-07-26,2024-06
CUST_01295,2024-06-13,Product Gap,2024-05-30,14,SMB,International,Basic,2022-10-19,2024-06
CUST_01296,2024-06-26,Competitor,2024-06-02,24,SMB,South,Basic,2024-04-10,2024-06
CUST_01299,2024-06-25,Price,2024-05-08,48,SMB,North,Enterprise,2022-09-17,2024-06
CUST_01301,2024-06-21,Business Closure,2024-04-30,52,SMB,West,Basic,2024-04-19,2024-06
CUST_01304,2024-06-10,Competitor,2024-04-21,50,SMB,South,Basic,2023-06-12,2024-06
CUST_01305,2024-06-24,Competitor,2024-06-02,22,SMB,North,Enterprise,2024-01-03,2024-06
CUST_01312,2024-06-13,Business Closure,2024-04-17,57,SMB,International,Basic,2023-08-16,2024-06
CUST_01314,2024-06-30,Price,2024-05-05,56,SMB,North,Basic,2023-08-06,2024-06
CUST_01316,2024-06-23,Product Gap,2024-05-02,52,SMB,East,Enterprise,2023-04-25,2024-06
CUST_01319,2024-06-13,Competitor,2024-05-21,23,SMB,East,Pro,2021-03-17,2024-06
CUST_01325,2024-06-13,Business Closure,2024-05-05,39,SMB,West,Pro,2023-12-12,2024-06
CUST_01336,2024-07-01,Competitor,2024-05-09,53,SMB,International,Basic,2022-04-28,2024-07
CUST_01349,2024-06-09,Price,2024-05-04,36,SMB,International,Enterprise,2022-02-11,2024-06
CUST_01350,2024-06-04,Price,2024-04-05,60,SMB,East,Basic,2024-05-14,2024-06
CUST_01351,2024-06-08,Support Issues,2024-04-11,58,Enterprise,International,Basic,2021-08-29,2024-06
CUST_01352,2024-06-10,Product Gap,2024-04-11,60,SMB,International,Enterprise,2023-10-10,2024-06
CUST_01353,2024-06-20,Price,2024-05-10,41,SMB,International,Basic,2022-06-30,2024-06
CUST_01354,2024-06-23,Competitor,2024-05-02,52,SMB,International,Basic,2024-05-13,2024-06
CUST_01361,2024-06-29,Price,2024-06-18,11,SMB,East,Enterprise,2021-04-04,2024-06
CUST_01362,2024-06-19,Price,2024-04-27,53,SMB,International,Basic,2023-01-30,2024-06
CUST_01366,2024-06-22,Competitor,2024-05-12,41,SMB,South,Basic,2023-05-31,2024-06
CUST_01369,2024-07-01,Competitor,2024-06-20,11,Mid-Market,West,Enterprise,2023-06-21,2024-07
CUST_01371,2024-06-24,Business Closure,2024-04-30,55,SMB,International,Basic,2023-10-11,2024-06
CUST_01372,2024-06-12,Price,2024-05-21,22,Mid-Market,East,Pro,2023-10-07,2024-06
CUST_01378,2024-06-03,Competitor,2024-04-19,45,SMB,West,Enterprise,2021-11-11,2024-06
CUST_01381,2024-06-29,Product Gap,2024-05-28,32,SMB,International,Pro,2024-03-11,2024-06
CUST_01383,2024-06-16,Business Closure,2024-05-03,44,SMB,North,Pro,2022-06-07,2024-06
CUST_01384,2024-07-01,Price,2024-05-16,46,SMB,North,Enterprise,2022-03-03,2024-07
CUST_01385,2024-06-22,Competitor,2024-05-08,45,SMB,West,Basic,2021-11-12,2024-06
CUST_01396,2024-06-27,Competitor,2024-06-17,10,Mid-Market,West,Pro,2021-02-03,2024-06
CUST_01397,2024-06-06,Price,2024-04-24,43,SMB,North,Basic,2023-03-16,2024-06
CUST_01406,2024-06-22,Price,2024-05-14,39,Mid-Market,West,Pro,2022-01-26,2024-06
CUST_01407,2024-06-06,Competitor,2024-05-25,12,SMB,South,Basic,2021-08-27,2024-06
CUST_01408,2024-06-16,Product Gap,2024-05-10,37,Mid-Market,International,Pro,2023-08-24,2024-06
CUST_01409,2024-07-01,Business Closure,2024-05-18,44,Mid-Market,South,Basic,2023-03-14,2024-07
CUST_01411,2024-06-07,Business Closure,2024-04-08,60,SMB,East,Pro,2022-08-19,2024-06
CUST_01413,2024-06-18,Business Closure,2024-06-08,10,Enterprise,East,Basic,2024-02-08,2024-06
CUST_01415,2024-06-27,Competitor,2024-05-06,52,SMB,South,Pro,2021-11-27,2024-06
CUST_01417,2024-06-04,Price,2024-05-18,17,SMB,International,Enterprise,2023-08-18,2024-06
CUST_01431,2024-06-28,Support Issues,2024-06-05,23,SMB,South,Basic,2021-10-10,2024-06
CUST_01433,2024-06-07,Product Gap,2024-04-12,56,SMB,East,Basic,2021-06-24,2024-06
CUST_01434,2024-06-24,Support Issues,2024-06-16,8,SMB,East,Pro,2022-05-18,2024-06
CUST_01446,2024-06-09,Support Issues,2024-05-11,29,SMB,International,Basic,2022-08-05,2024-06
CUST_01447,2024-06-26,Support Issues,2024-05-30,27,SMB,South,Basic,2021-11-24,2024-06
CUST_01449,2024-06-14,Price,2024-05-14,31,SMB,North,Basic,2023-02-03,2024-06
CUST_01466,2024-06-20,Competitor,2024-05-09,42,Mid-Market,North,Basic,2023-09-29,2024-06
CUST_01484,2024-06-17,Business Closure,2024-06-04,13,Mid-Market,West,Basic,2021-09-05,2024-06
CUST_01492,2024-06-24,Price,2024-04-27,58,SMB,West,Pro,2021-12-09,2024-06
CUST_01494,2024-06-03,Product Gap,2024-04-10,54,SMB,West,Basic,2022-07-31,2024-06
CUST_01496,2024-06-27,Competitor,2024-05-28,30,SMB,International,Pro,2023-06-04,2024-06
CUST_01501,2024-06-24,Price,2024-04-28,57,SMB,West,Pro,2024-01-08,2024-06
CUST_01512,2024-06-07,Price,2024-05-16,22,SMB,West,Enterprise,2022-07-16,2024-06
CUST_01518,2024-06-16,Product Gap,2024-06-05,11,SMB,South,Basic,2022-11-17,2024-06
CUST_01522,2024-06-25,Competitor,2024-06-08,17,SMB,North,Enterprise,2023-08-28,2024-06
CUST_01526,2024-06-15,Price,2024-06-07,8,SMB,North,Enterprise,2023-06-25,2024-06
CUST_01541,2024-06-09,Competitor,2024-05-06,34,SMB,South,Basic,2022-11-05,2024-06
CUST_01543,2024-06-26,Business Closure,2024-05-02,55,SMB,East,Pro,2022-03-13,2024-06
CUST_01544,2024-06-10,Price,2024-04-11,60,SMB,South,Enterprise,2023-02-09,2024-06
CUST_01547,2024-06-13,Price,2024-06-04,9,Mid-Market,North,Enterprise,2022-08-05,2024-06
CUST_01548,2024-06-21,Competitor,2024-04-24,58,SMB,South,Pro,2024-02-10,2024-06
CUST_01549,2024-06-16,Price,2024-04-28,49,Mid-Market,South,Basic,2021-07-27,2024-06
CUST_01559,2024-06-20,Competitor,2024-05-11,40,SMB,East,Pro,2023-08-09,2024-06
CUST_01561,2024-06-14,Competitor,2024-05-06,39,SMB,West,Pro,2021-03-16,2024-06
CUST_01563,2024-06-22,Product Gap,2024-06-07,15,SMB,International,Pro,2023-02-06,2024-06
CUST_01580,2024-06-04,Competitor,2024-05-07,28,SMB,North,Pro,2021-10-12,2024-06
CUST_01582,2024-06-23,Product Gap,2024-04-25,59,SMB,South,Basic,2023-03-12,2024-06
CUST_01584,2024-06-29,Competitor,2024-06-12,17,Mid-Market,West,Basic,2021-12-30,2024-06
CUST_01586,2024-06-04,Product Gap,2024-05-11,24,Mid-Market,South,Basic,2023-12-10,2024-06
CUST_01593,2024-06-12,Product Gap,2024-05-08,35,SMB,East,Enterprise,2024-03-25,2024-06
CUST_01603,2024-06-15,Competitor,2024-05-20,26,SMB,South,Enterprise,2021-01-22,2024-06
CUST_01607,2024-06-10,Support Issues,2024-05-29,12,Mid-Market,West,Basic,2021-12-11,2024-06
CUST_01608,2024-06-05,Support Issues,2024-04-26,40,SMB,North,Pro,2023-01-04,2024-06
CUST_01612,2024-06-16,Product Gap,2024-05-28,19,SMB,North,Basic,2021-07-07,2024-06
CUST_01616,2024-06-04,Price,2024-05-27,8,Mid-Market,East,Basic,2023-05-27,2024-06
CUST_01620,2024-06-24,Price,2024-04-26,59,SMB,West,Enterprise,2024-03-11,2024-06
CUST_01624,2024-06-09,Competitor,2024-05-11,29,SMB,East,Pro,2021-01-28,2024-06
CUST_01626,2024-06-10,Product Gap,2024-06-01,9,SMB,South,Basic,2022-08-31,2024-06
CUST_01632,2024-06-21,Competitor,2024-05-05,47,Mid-Market,South,Basic,2021-01-13,2024-06
CUST_01641,2024-06-23,Price,2024-05-09,45,SMB,East,Basic,2023-07-18,2024-06
CUST_01642,2024-06-10,Product Gap,2024-06-03,7,SMB,South,Pro,2023-08-20,2024-06
CUST_01650,2024-06-13,Competitor,2024-04-16,58,SMB,East,Basic,2021-10-29,2024-06
CUST_01651,2024-06-15,Competitor,2024-06-08,7,SMB,West,Enterprise,2021-01-26,2024-06
CUST_01655,2024-06-11,Price,2024-04-30,42,SMB,International,Enterprise,2021-07-02,2024-06
CUST_01663,2024-06-10,Price,2024-04-17,54,Mid-Market,South,Basic,2022-07-21,2024-06
CUST_01664,2024-06-16,Competitor,2024-05-08,39,Enterprise,East,Basic,2021-07-26,2024-06
CUST_01665,2024-06-09,Competitor,2024-04-29,41,Mid-Market,West,Enterprise,2021-03-27,2024-06
CUST_01670,2024-06-29,Business Closure,2024-05-22,38,Enterprise,South,Enterprise,2021-10-12,2024-06
CUST_01673,2024-06-19,Competitor,2024-04-21,59,Enterprise,International,Pro,2022-10-22,2024-06
CUST_01679,2024-06-17,Price,2024-05-22,26,Mid-Market,East,Pro,2023-08-15,2024-06
CUST_01687,2024-06-07,Support Issues,2024-05-27,11,Mid-Market,South,Basic,2022-08-19,2024-06
CUST_01693,2024-06-14,Competitor,2024-04-26,49,SMB,North,Basic,2023-07-23,2024-06
CUST_01696,2024-06-17,Price,2024-05-01,47,SMB,West,Pro,2023-02-11,2024-06
CUST_01705,2024-06-13,Business Closure,2024-05-19,25,SMB,North,Pro,2024-03-24,2024-06
CUST_01707,2024-06-26,Price,2024-05-09,48,Mid-Market,South,Basic,2023-08-29,2024-06
CUST_01712,2024-06-30,Product Gap,2024-05-16,45,SMB,West,Basic,2023-01-23,2024-06
CUST_01719,2024-06-07,Competitor,2024-04-20,48,SMB,West,Basic,2021-08-29,2024-06
CUST_01720,2024-06-06,Competitor,2024-05-01,36,SMB,East,Basic,2022-10-06,2024-06
CUST_01723,2024-06-29,Competitor,2024-06-18,11,SMB,International,Pro,2021-01-01,2024-06
CUST_01735,2024-06-16,Business Closure,2024-06-04,12,Mid-Market,International,Basic,2022-07-14,2024-06
CUST_01741,2024-06-26,Price,2024-05-28,29,SMB,East,Pro,2022-06-15,2024-06
CUST_01747,2024-06-26,Price,2024-04-29,58,Mid-Market,North,Basic,2021-06-12,2024-06
CUST_01756,2024-06-23,Business Closure,2024-05-25,29,SMB,International,Enterprise,2021-08-30,2024-06
CUST_01759,2024-06-20,Price,2024-06-12,8,Enterprise,East,Pro,2023-09-27,2024-06
CUST_01760,2024-06-29,Support Issues,2024-05-01,59,Enterprise,South,Pro,2021-08-08,2024-06
CUST_01762,2024-06-06,Competitor,2024-04-17,50,Mid-Market,International,Pro,2023-04-22,2024-06
CUST_01766,2024-06-16,Support Issues,2024-04-17,60,SMB,International,Basic,2022-02-11,2024-06
CUST_01768,2024-06-04,Competitor,2024-05-09,26,Mid-Market,East,Basic,2022-06-29,2024-06
CUST_01770,2024-06-06,Product Gap,2024-05-23,14,SMB,East,Enterprise,2023-03-08,2024-06
CUST_01774,2024-06-11,Support Issues,2024-06-01,10,SMB,North,Basic,2023-11-14,2024-06
CUST_01783,2024-06-24,Product Gap,2024-06-04,20,SMB,North,Basic,2022-10-21,2024-06
CUST_01784,2024-06-16,Price,2024-05-19,28,SMB,North,Enterprise,2022-01-14,2024-06
CUST_01787,2024-06-20,Price,2024-06-03,17,SMB,North,Pro,2022-07-20,2024-06
CUST_01788,2024-06-03,Competitor,2024-04-06,58,Mid-Market,North,Enterprise,2024-05-17,2024-06
CUST_01789,2024-06-30,Price,2024-05-19,42,SMB,West,Enterprise,2022-01-26,2024-06
CUST_01791,2024-06-08,Product Gap,2024-05-10,29,SMB,East,Enterprise,2021-11-11,2024-06
CUST_01793,2024-06-02,Support Issues,2024-05-07,26,SMB,West,Pro,2023-06-13,2024-06
CUST_01794,2024-06-14,Product Gap,2024-05-18,27,Mid-Market,East,Enterprise,2021-02-14,2024-06
CUST_01795,2024-06-22,Product Gap,2024-05-19,34,Mid-Market,South,Enterprise,2024-03-05,2024-06
CUST_01798,2024-06-26,Competitor,2024-06-12,14,SMB,South,Pro,2022-01-12,2024-06
CUST_01800,2024-06-26,Product Gap,2024-05-08,49,SMB,South,Pro,2022-03-28,2024-06
CUST_01817,2024-06-14,Competitor,2024-04-21,54,Mid-Market,West,Basic,2021-03-31,2024-06
CUST_01818,2024-07-01,Price,2024-05-06,56,SMB,International,Basic,2024-05-13,2024-07
CUST_01828,2024-06-14,Product Gap,2024-05-26,19,SMB,East,Basic,2024-05-13,2024-06
CUST_01835,2024-06-28,Competitor,2024-05-30,29,SMB,East,Enterprise,2022-11-14,2024-06
CUST_01837,2024-06-08,Business Closure,2024-04-20,49,SMB,West,Pro,2023-02-27,2024-06
CUST_01841,2024-06-05,Competitor,2024-05-14,22,SMB,North,Enterprise,2023-08-01,2024-06
CUST_01842,2024-06-21,Support Issues,2024-06-13,8,SMB,International,Enterprise,2022-05-12,2024-06
CUST_01848,2024-06-06,Product Gap,2024-04-19,48,SMB,East,Pro,2021-01-28,2024-06
CUST_01856,2024-06-11,Price,2024-05-07,35,Enterprise,West,Basic,2022-11-19,2024-06
CUST_01857,2024-06-24,Competitor,2024-05-23,32,Mid-Market,North,Pro,2024-05-07,2024-06
CUST_01858,2024-06-17,Product Gap,2024-04-18,60,SMB,North,Basic,2021-03-08,2024-06
CUST_01859,2024-06-20,Support Issues,2024-06-08,12,Enterprise,North,Pro,2023-09-18,2024-06
CUST_01864,2024-06-19,Competitor,2024-05-24,26,Mid-Market,International,Pro,2022-08-18,2024-06
CUST_01869,2024-06-05,Competitor,2024-04-08,58,SMB,West,Basic,2023-03-05,2024-06
CUST_01886,2024-06-08,Product Gap,2024-04-13,56,SMB,North,Basic,2024-03-09,2024-06
CUST_01889,2024-06-08,Product Gap,2024-05-04,35,SMB,East,Basic,2021-06-21,2024-06
CUST_01891,2024-06-20,Support Issues,2024-04-25,56,SMB,South,Pro,2021-04-21,2024-06
CUST_01892,2024-06-13,Support Issues,2024-05-17,27,SMB,West,Basic,2021-12-03,2024-06
CUST_01896,2024-06-27,Price,2024-05-08,50,Mid-Market,International,Enterprise,2022-10-11,2024-06
CUST_01897,2024-06-29,Price,2024-05-02,58,SMB,East,Enterprise,2022-10-11,2024-06
CUST_01899,2024-06-04,Competitor,2024-04-09,56,SMB,East,Enterprise,2024-03-30,2024-06
CUST_01908,2024-07-01,Competitor,2024-06-07,24,SMB,East,Basic,2023-04-23,2024-07
CUST_01910,2024-06-03,Competitor,2024-04-08,56,SMB,International,Pro,2022-03-10,2024-06
CUST_01912,2024-06-15,Price,2024-04-18,58,Mid-Market,East,Enterprise,2023-03-22,2024-06
CUST_01918,2024-06-05,Competitor,2024-04-16,50,Mid-Market,International,Basic,2023-05-29,2024-06
CUST_01920,2024-06-19,Support Issues,2024-05-27,23,Mid-Market,West,Basic,2023-10-30,2024-06
CUST_01925,2024-06-08,Price,2024-05-01,38,SMB,North,Enterprise,2022-03-31,2024-06
CUST_01928,2024-06-05,Competitor,2024-05-14,22,SMB,East,Basic,2024-05-05,2024-06
CUST_01932,2024-06-21,Price,2024-06-10,11,Mid-Market,International,Basic,2021-11-26,2024-06
CUST_01945,2024-06-25,Price,2024-05-16,40,SMB,International,Pro,2023-11-14,2024-06
CUST_01955,2024-06-27,Competitor,2024-05-11,47,SMB,North,Pro,2021-02-13,2024-06
CUST_01956,2024-07-01,Product Gap,2024-05-18,44,SMB,International,Enterprise,2023-08-04,2024-07
CUST_01957,2024-06-20,Price,2024-05-31,20,SMB,International,Pro,2023-12-17,2024-06
CUST_01961,2024-06-17,Product Gap,2024-06-04,13,SMB,West,Enterprise,2021-07-30,2024-06
CUST_01964,2024-06-28,Competitor,2024-06-10,18,SMB,West,Basic,2021-04-18,2024-06
CUST_01965,2024-06-06,Support Issues,2024-05-06,31,SMB,International,Basic,2021-06-03,2024-06
CUST_01972,2024-06-19,Price,2024-06-02,17,SMB,North,Basic,2023-10-10,2024-06
CUST_01977,2024-06-10,Competitor,2024-05-19,22,SMB,West,Pro,2022-01-20,2024-06
CUST_01979,2024-06-19,Competitor,2024-05-11,39,Enterprise,West,Enterprise,2022-05-08,2024-06
CUST_01991,2024-06-26,Product Gap,2024-05-15,42,SMB,North,Pro,2021-05-23,2024-06
CUST_01994,2024-06-19,Price,2024-05-06,44,SMB,International,Pro,2024-04-09,2024-06
CUST_01998,2024-07-01,Competitor,2024-05-27,35,SMB,South,Enterprise,2023-09-24,2024-07
CUST_02002,2024-06-15,Competitor,2024-04-17,59,SMB,North,Pro,2023-10-17,2024-06
CUST_02005,2024-06-26,Product Gap,2024-05-11,46,SMB,South,Enterprise,2023-12-16,2024-06
CUST_02011,2024-06-20,Competitor,2024-06-11,9,SMB,South,Basic,2022-08-27,2024-06
CUST_02014,2024-06-19,Price,2024-05-27,23,Mid-Market,International,Basic,2024-02-23,2024-06
CUST_02016,2024-06-25,Competitor,2024-06-11,14,SMB,North,Basic,2022-12-28,2024-06
CUST_02021,2024-06-04,Competitor,2024-04-22,43,SMB,South,Pro,2023-06-14,2024-06
CUST_02026,2024-06-20,Price,2024-06-09,11,SMB,North,Enterprise,2023-03-16,2024-06
CUST_02031,2024-06-17,Business Closure,2024-05-13,35,SMB,International,Pro,2021-10-07,2024-06
CUST_02033,2024-06-24,Product Gap,2024-06-10,14,SMB,East,Enterprise,2022-02-16,2024-06
CUST_02035,2024-06-24,Price,2024-05-27,28,Enterprise,East,Basic,2023-03-12,2024-06
CUST_02038,2024-06-07,Competitor,2024-05-20,18,SMB,West,Basic,2022-05-08,2024-06
CUST_02039,2024-06-30,Product Gap,2024-06-06,24,SMB,East,Pro,2022-08-17,2024-06
CUST_02041,2024-06-29,Price,2024-06-22,7,SMB,South,Basic,2023-05-21,2024-06
CUST_02045,2024-06-29,Competitor,2024-06-20,9,SMB,International,Basic,2023-10-28,2024-06
CUST_02051,2024-06-13,Support Issues,2024-05-12,32,SMB,North,Pro,2021-11-22,2024-06
CUST_02053,2024-06-27,Business Closure,2024-06-05,22,SMB,West,Enterprise,2022-04-30,2024-06
CUST_02059,2024-06-18,Competitor,2024-05-30,19,Mid-Market,West,Enterprise,2022-01-29,2024-06
CUST_02066,2024-06-03,Product Gap,2024-04-21,43,Enterprise,East,Basic,2022-11-09,2024-06
CUST_02071,2024-06-08,Competitor,2024-05-14,25,SMB,North,Pro,2023-05-14,2024-06
CUST_02076,2024-06-02,Support Issues,2024-04-22,41,SMB,West,Basic,2021-08-02,2024-06
CUST_02084,2024-06-22,Price,2024-06-09,13,SMB,West,Basic,2021-04-27,2024-06
CUST_02095,2024-06-18,Competitor,2024-06-06,12,Mid-Market,South,Pro,2021-06-23,2024-06
CUST_02104,2024-06-03,Product Gap,2024-04-28,36,SMB,North,Enterprise,2021-02-01,2024-06
CUST_02105,2024-06-02,Support Issues,2024-05-23,10,SMB,International,Basic,2024-01-17,2024-06
CUST_02110,2024-06-23,Business Closure,2024-05-04,50,SMB,East,Pro,2021-06-12,2024-06
CUST_02111,2024-06-24,Competitor,2024-06-06,18,SMB,North,Basic,2022-01-04,2024-06
CUST_02114,2024-06-29,Support Issues,2024-05-05,55,Mid-Market,South,Pro,2022-10-12,2024-06
CUST_02117,2024-06-24,Price,2024-06-05,19,SMB,North,Basic,2023-06-28,2024-06
CUST_02118,2024-06-09,Support Issues,2024-06-01,8,Enterprise,East,Basic,2023-05-02,2024-06
CUST_02128,2024-06-06,Competitor,2024-05-16,21,SMB,North,Basic,2024-03-24,2024-06
CUST_02131,2024-06-06,Price,2024-05-30,7,SMB,South,Basic,2023-11-02,2024-06
CUST_02138,2024-06-17,Competitor,2024-06-10,7,SMB,International,Basic,2023-06-03,2024-06
CUST_02140,2024-06-29,Business Closure,2024-06-06,23,SMB,South,Basic,2024-02-15,2024-06
CUST_02143,2024-06-08,Product Gap,2024-04-30,39,SMB,West,Pro,2023-06-12,2024-06
CUST_02154,2024-06-30,Competitor,2024-06-06,24,Enterprise,West,Basic,2021-12-12,2024-06
CUST_02155,2024-06-14,Business Closure,2024-05-25,20,SMB,East,Enterprise,2022-02-04,2024-06
CUST_02158,2024-06-26,Competitor,2024-05-28,29,SMB,International,Basic,2023-10-08,2024-06
CUST_02164,2024-06-04,Competitor,2024-04-27,38,SMB,East,Basic,2021-01-17,2024-06
CUST_02165,2024-06-03,Competitor,2024-04-15,49,SMB,North,Enterprise,2022-02-05,2024-06
CUST_02166,2024-06-17,Competitor,2024-05-07,41,Mid-Market,West,Enterprise,2022-08-02,2024-06
CUST_02167,2024-06-13,Support Issues,2024-04-23,51,SMB,East,Basic,2022-03-15,2024-06
CUST_02168,2024-06-24,Competitor,2024-05-24,31,Enterprise,North,Pro,2021-12-31,2024-06
CUST_02176,2024-07-01,Price,2024-05-31,31,Enterprise,North,Basic,2023-04-18,2024-07
CUST_02183,2024-06-14,Competitor,2024-05-03,42,SMB,West,Pro,2023-11-29,2024-06
CUST_02187,2024-06-29,Product Gap,2024-05-19,41,SMB,West,Pro,2021-03-28,2024-06
CUST_02188,2024-06-26,Product Gap,2024-05-03,54,Mid-Market,West,Basic,2022-05-22,2024-06
CUST_02189,2024-06-02,Product Gap,2024-05-04,29,SMB,South,Enterprise,2023-04-01,2024-06
CUST_02196,2024-06-02,Product Gap,2024-05-24,9,Mid-Market,East,Pro,2023-02-23,2024-06
CUST_02207,2024-06-21,Support Issues,2024-06-10,11,Mid-Market,North,Basic,2021-01-28,2024-06
CUST_02208,2024-06-07,Product Gap,2024-04-08,60,SMB,South,Basic,2021-08-21,2024-06
CUST_02209,2024-06-11,Price,2024-05-13,29,Mid-Market,West,Basic,2023-09-25,2024-06
CUST_02214,2024-06-12,Price,2024-05-29,14,SMB,South,Basic,2021-10-05,2024-06
CUST_02215,2024-06-17,Competitor,2024-05-27,21,SMB,South,Pro,2022-01-03,2024-06
CUST_02224,2024-06-17,Price,2024-06-03,14,SMB,East,Pro,2023-08-28,2024-06
CUST_02226,2024-06-18,Product Gap,2024-05-23,26,SMB,North,Basic,2021-04-17,2024-06
CUST_02233,2024-06-12,Competitor,2024-05-03,40,SMB,South,Enterprise,2023-05-19,2024-06
CUST_02242,2024-06-18,Price,2024-05-11,38,Mid-Market,North,Enterprise,2021-09-02,2024-06
CUST_02243,2024-06-23,Business Closure,2024-04-24,60,SMB,North,Basic,2024-01-20,2024-06
CUST_02247,2024-06-04,Product Gap,2024-04-19,46,SMB,West,Basic,2023-10-25,2024-06
CUST_02251,2024-06-24,Product Gap,2024-05-23,32,SMB,North,Basic,2021-06-26,2024-06
CUST_02252,2024-06-24,Product Gap,2024-05-01,54,SMB,West,Enterprise,2021-01-22,2024-06
CUST_02258,2024-06-04,Competitor,2024-05-16,19,Mid-Market,South,Pro,2021-12-16,2024-06
CUST_02261,2024-06-06,Product Gap,2024-05-18,19,SMB,West,Pro,2022-07-05,2024-06
CUST_02268,2024-06-02,Competitor,2024-05-16,17,SMB,East,Pro,2022-05-14,2024-06
CUST_02269,2024-06-14,Price,2024-05-03,42,Mid-Market,West,Basic,2022-09-07,2024-06
CUST_02270,2024-06-11,Price,2024-05-02,40,SMB,International,Basic,2023-11-05,2024-06
CUST_02271,2024-06-28,Product Gap,2024-05-14,45,Mid-Market,East,Basic,2024-04-29,2024-06
CUST_02272,2024-06-29,Product Gap,2024-05-19,41,SMB,International,Enterprise,2023-12-10,2024-06
CUST_02275,2024-06-14,Support Issues,2024-05-02,43,SMB,North,Basic,2021-10-30,2024-06
CUST_02277,2024-06-28,Price,2024-05-26,33,SMB,East,Basic,2023-02-06,2024-06
CUST_02282,2024-06-11,Product Gap,2024-05-08,34,SMB,West,Basic,2024-04-16,2024-06
CUST_02287,2024-07-01,Competitor,2024-05-03,59,SMB,International,Basic,2023-05-14,2024-07
CUST_02289,2024-06-30,Competitor,2024-06-15,15,SMB,South,Pro,2021-01-26,2024-06
CUST_02293,2024-06-30,Price,2024-06-13,17,SMB,West,Pro,2023-01-18,2024-06
CUST_02294,2024-06-15,Product Gap,2024-05-27,19,Mid-Market,West,Pro,2021-06-13,2024-06
CUST_02296,2024-06-19,Product Gap,2024-04-30,50,SMB,South,Enterprise,2023-08-10,2024-06
CUST_02309,2024-06-23,Competitor,2024-06-14,9,SMB,South,Enterprise,2022-01-16,2024-06
CUST_02310,2024-06-29,Price,2024-06-07,22,SMB,International,Pro,2022-08-07,2024-06
CUST_02312,2024-06-06,Price,2024-04-21,46,SMB,East,Enterprise,2021-07-18,2024-06
CUST_02316,2024-06-18,Product Gap,2024-05-23,26,SMB,International,Basic,2023-10-19,2024-06
CUST_02318,2024-06-02,Support Issues,2024-04-25,38,SMB,East,Basic,2022-12-09,2024-06
CUST_02327,2024-06-03,Product Gap,2024-05-02,32,SMB,South,Basic,2023-08-09,2024-06
CUST_02328,2024-06-20,Support Issues,2024-05-05,46,SMB,International,Basic,2023-03-31,2024-06
