ticket_id,customer_id,category,priority,created_date,resolved_date,resolution_time_hours,satisfaction_score,status,ticket_month
TKT_000262,CUST_09705,Account,Medium,2023-04-06,2023-04-07,27.0,3.0,Resolved,2023-04
TKT_000263,CUST_01363,Feature Request,Medium,2024-05-10,2024-05-11,45.0,3.0,Resolved,2024-05
TKT_000264,CUST_03972,Account,Medium,2023-03-14,2023-03-15,36.0,3.0,Resolved,2023-03
TKT_000265,CUST_04618,Account,High,2023-02-20,2023-02-20,15.0,4.0,Resolved,2023-02
TKT_000266,CUST_09292,Technical,High,2023-05-10,2023-05-10,23.0,4.0,Resolved,2023-05
TKT_000267,CUST_08520,Bug Report,High,2023-11-01,2023-11-01,12.0,4.0,Resolved,2023-11
TKT_000268,CUST_05218,Billing,Low,2023-06-02,,,,Open,2023-06
TKT_000269,CUST_09339,Bug Report,Critical,2022-11-30,2022-11-30,8.0,3.0,Resolved,2022-11
TKT_000270,CUST_06367,Bug Report,High,2023-04-01,2023-04-02,24.0,3.0,Resolved,2023-04
TKT_000271,CUST_04767,Billing,Low,2022-03-18,2022-03-20,50.0,3.0,Resolved,2022-03
TKT_000272,CUST_03247,Technical,High,2023-06-04,2023-06-04,19.0,3.0,Resolved,2023-06
TKT_000273,CUST_07942,Billing,Low,2022-09-11,2022-09-12,39.0,3.0,Resolved,2022-09
TKT_000274,CUST_04866,Technical,Low,2023-01-31,2023-02-02,61.0,4.0,Resolved,2023-01
TKT_000275,CUST_09581,Bug Report,Medium,2022-07-30,2022-07-31,34.0,3.0,Resolved,2022-07
TKT_000276,CUST_03669,Billing,Low,2023-06-19,2023-06-20,45.0,3.0,Resolved,2023-06
TKT_000277,CUST_09192,Feature Request,Medium,2022-10-11,2022-10-11,11.0,4.0,Resolved,2022-10
TKT_000278,CUST_02234,Account,Low,2023-01-03,2023-01-04,31.0,4.0,Resolved,2023-01
TKT_000279,CUST_06618,Account,Medium,2023-10-09,2023-10-09,11.0,5.0,Resolved,2023-10
TKT_000280,CUST_00177,Technical,Medium,2023-07-06,2023-07-06,11.0,4.0,Resolved,2023-07
TKT_000281,CUST_04571,Technical,Medium,2023-07-16,2023-07-17,25.0,4.0,Resolved,2023-07
TKT_000282,CUST_03428,Technical,High,2023-08-13,2023-08-13,5.0,5.0,Resolved,2023-08
TKT_000283,CUST_07047,Bug Report,High,2022-08-23,2022-08-23,4.0,4.0,Resolved,2022-08
TKT_000284,CUST_03252,Technical,Low,2022-11-09,2022-11-11,62.0,3.0,Resolved,2022-11
TKT_000285,CUST_05692,Technical,Medium,2022-12-06,2022-12-07,44.0,4.0,Resolved,2022-12
TKT_000286,CUST_01764,Billing,High,2022-03-27,,,,Open,2022-03
TKT_000287,CUST_09092,Billing,Medium,2022-10-28,2022-10-30,48.0,2.0,Resolved,2022-10
TKT_000288,CUST_01804,Billing,Medium,2022-09-21,2022-09-21,15.0,4.0,Resolved,2022-09
TKT_000289,CUST_09166,Billing,High,2022-01-14,2022-01-15,24.0,3.0,Resolved,2022-01
TKT_000290,CUST_05714,Account,Critical,2023-03-29,2023-03-29,8.0,3.0,Resolved,2023-03
TKT_000291,CUST_03581,Billing,Low,2023-06-18,2023-06-20,54.0,3.0,Resolved,2023-06
TKT_000292,CUST_00451,Feature Request,High,2022-04-12,2022-04-12,10.0,4.0,Resolved,2022-04
TKT_000293,CUST_05895,Billing,High,2023-03-30,2023-03-30,3.0,4.0,Resolved,2023-03
TKT_000294,CUST_04248,Technical,Low,2024-05-29,2024-05-31,70.0,3.0,Resolved,2024-05
TKT_000295,CUST_00611,Feature Request,High,2023-12-06,2023-12-06,18.0,4.0,Resolved,2023-12
TKT_000296,CUST_03205,Technical,Medium,2023-11-19,2023-11-20,46.0,3.0,Resolved,2023-11
TKT_000297,CUST_02542,Technical,Medium,2023-08-02,2023-08-03,32.0,4.0,Resolved,2023-08
TKT_000298,CUST_09320,Account,Critical,2023-01-15,2023-01-15,11.0,3.0,Resolved,2023-01
TKT_000299,CUST_04773,Account,Medium,2023-07-01,2023-07-01,12.0,4.0,Resolved,2023-07
TKT_000300,CUST_05957,Billing,Low,2022-05-22,2022-05-24,49.0,3.0,Resolved,2022-05
TKT_000301,CUST_09960,Feature Request,Medium,2022-11-25,2022-11-25,16.0,4.0,Resolved,2022-11
TKT_000302,CUST_06294,Billing,Medium,2022-01-25,2022-01-25,21.0,4.0,Resolved,2022-01
TKT_000303,CUST_04597,Billing,Medium,2023-07-04,2023-07-05,43.0,3.0,Resolved,2023-07
TKT_000304,CUST_08777,Account,Medium,2023-12-24,2023-12-24,8.0,5.0,Resolved,2023-12
TKT_000305,CUST_04332,Billing,Medium,2023-08-26,2023-08-27,33.0,3.0,Resolved,2023-08
TKT_000306,CUST_00812,Feature Request,Medium,2023-08-03,2023-08-03,22.0,4.0,Resolved,2023-08
TKT_000307,CUST_08636,Technical,Low,2024-01-11,2024-01-12,38.0,4.0,Resolved,2024-01
TKT_000308,CUST_06918,Technical,Low,2023-10-02,2023-10-03,31.0,5.0,Resolved,2023-10
TKT_000309,CUST_08854,Account,Medium,2022-01-02,2022-01-02,12.0,5.0,Resolved,2022-01
TKT_000310,CUST_01308,Feature Request,Critical,2022-02-04,2022-02-04,6.0,4.0,Resolved,2022-02
TKT_000311,CUST_08607,Billing,High,2023-06-12,2023-06-12,8.0,4.0,Resolved,2023-06
TKT_000312,CUST_07309,Bug Report,Medium,2024-05-08,2024-05-08,22.0,4.0,Resolved,2024-05
TKT_000313,CUST_03055,Technical,Low,2024-01-28,,,,Open,2024-01
TKT_000314,CUST_08996,Account,Low,2022-10-23,2022-10-24,38.0,4.0,Resolved,2022-10
TKT_000315,CUST_03955,Feature Request,High,2023-01-17,2023-01-17,10.0,4.0,Resolved,2023-01
TKT_000316,CUST_09230,Technical,Low,2023-01-27,2023-01-29,68.0,3.0,Resolved,2023-01
TKT_000317,CUST_05338,Technical,High,2022-10-10,2022-10-10,8.0,4.0,Resolved,2022-10
TKT_000318,CUST_07333,Account,High,2023-06-26,2023-06-26,18.0,4.0,Resolved,2023-06
TKT_000319,CUST_06976,Billing,Medium,2022-11-25,2022-11-26,46.0,2.0,Resolved,2022-11
TKT_000320,CUST_09851,Billing,Low,2023-05-04,2023-05-06,62.0,3.0,Resolved,2023-05
TKT_000321,CUST_07901,Billing,Low,2024-05-27,2024-05-29,66.0,3.0,Resolved,2024-05
TKT_000322,CUST_07948,Account,Critical,2022-05-03,,,,Open,2022-05
TKT_000323,CUST_08437,Billing,Medium,2022-02-13,2022-02-14,30.0,4.0,Resolved,2022-02
TKT_000324,CUST_01543,Account,Low,2024-05-24,2024-05-26,51.0,4.0,Resolved,2024-05
TKT_000325,CUST_00113,Billing,Low,2022-01-02,2022-01-04,51.0,3.0,Resolved,2022-01
TKT_000326,CUST_01085,Feature Request,Low,2022-09-13,2022-09-14,26.0,5.0,Resolved,2022-09
TKT_000327,CUST_09575,Bug Report,Medium,2022-11-24,,,,Open,2022-11
TKT_000328,CUST_09561,Feature Request,High,2024-04-03,2024-04-03,6.0,4.0,Resolved,2024-04
TKT_000329,CUST_09360,Technical,Medium,2023-03-31,2023-03-31,8.0,5.0,Resolved,2023-03
TKT_000330,CUST_01267,Billing,High,2023-07-15,2023-07-15,12.0,4.0,Resolved,2023-07
TKT_000331,CUST_02944,Bug Report,Medium,2022-11-10,2022-11-10,11.0,4.0,Resolved,2022-11
TKT_000332,CUST_04884,Billing,Medium,2024-01-15,2024-01-16,25.0,4.0,Resolved,2024-01
TKT_000333,CUST_03691,Feature Request,High,2022-08-10,2022-08-10,20.0,4.0,Resolved,2022-08
TKT_000334,CUST_05046,Feature Request,High,2022-01-11,2022-01-11,4.0,5.0,Resolved,2022-01
TKT_000335,CUST_02195,Account,Low,2022-10-05,2022-10-07,71.0,3.0,Resolved,2022-10
TKT_000336,CUST_00004,Billing,High,2022-05-22,2022-05-22,19.0,3.0,Resolved,2022-05
TKT_000337,CUST_04530,Technical,Low,2022-04-17,2022-04-18,26.0,4.0,Resolved,2022-04
TKT_000338,CUST_09878,Account,Low,2024-01-27,2024-01-29,51.0,3.0,Resolved,2024-01
TKT_000339,CUST_04652,Bug Report,Medium,2023-12-20,2023-12-20,15.0,4.0,Resolved,2023-12
TKT_000340,CUST_04217,Technical,Low,2022-04-29,2022-05-01,60.0,4.0,Resolved,2022-04
TKT_000341,CUST_03023,Account,Low,2022-08-09,2022-08-11,54.0,3.0,Resolved,2022-08
TKT_000342,CUST_09213,Feature Request,High,2023-08-08,2023-08-08,14.0,4.0,Resolved,2023-08
TKT_000343,CUST_07302,Technical,Low,2023-07-14,2023-07-15,47.0,3.0,Resolved,2023-07
TKT_000344,CUST_09197,Technical,Critical,2024-05-10,2024-05-10,1.0,5.0,Resolved,2024-05
TKT_000345,CUST_07216,Feature Request,Medium,2023-07-30,2023-07-31,33.0,3.0,Resolved,2023-07
TKT_000346,CUST_05406,Feature Request,Low,2022-06-13,2022-06-14,27.0,4.0,Resolved,2022-06
TKT_000347,CUST_04813,Technical,High,2024-01-17,2024-01-17,6.0,4.0,Resolved,2024-01
TKT_000348,CUST_05062,Technical,High,2022-04-21,2022-04-21,17.0,4.0,Resolved,2022-04
TKT_000349,CUST_01636,Technical,High,2022-03-11,2022-03-11,6.0,4.0,Resolved,2022-03
TKT_000350,CUST_08679,Technical,Low,2022-01-26,2022-01-28,56.0,4.0,Resolved,2022-01
TKT_000351,CUST_06671,Feature Request,High,2024-01-20,2024-01-20,12.0,4.0,Resolved,2024-01
TKT_000352,CUST_00379,Technical,Low,2022-07-29,2022-07-30,24.0,4.0,Resolved,2022-07
TKT_000353,CUST_01771,Technical,High,2022-09-13,2022-09-13,11.0,4.0,Resolved,2022-09
TKT_000354,CUST_08266,Technical,Low,2022-08-04,2022-08-05,44.0,3.0,Resolved,2022-08
TKT_000355,CUST_03612,Feature Request,Medium,2022-07-01,2022-07-02,43.0,3.0,Resolved,2022-07
TKT_000356,CUST_02061,Technical,Low,2024-02-13,2024-02-14,31.0,4.0,Resolved,2024-02
TKT_000357,CUST_07347,Account,Low,2022-05-26,2022-05-27,29.0,4.0,Resolved,2022-05
TKT_000358,CUST_08799,Billing,Low,2023-11-11,2023-11-13,59.0,3.0,Resolved,2023-11
TKT_000359,CUST_09962,Feature Request,Medium,2023-01-11,2023-01-12,42.0,4.0,Resolved,2023-01
TKT_000360,CUST_03562,Account,Medium,2023-08-18,2023-08-19,30.0,4.0,Resolved,2023-08
TKT_000361,CUST_09585,Feature Request,Low,2022-02-17,,,,Open,2022-02
TKT_000362,CUST_07072,Technical,Medium,2022-06-20,2022-06-20,11.0,5.0,Resolved,2022-06
TKT_000363,CUST_08246,Billing,High,2022-10-15,2022-10-16,24.0,3.0,Resolved,2022-10
TKT_000364,CUST_00118,Billing,Medium,2022-07-13,2022-07-14,37.0,3.0,Resolved,2022-07
TKT_000365,CUST_07823,Feature Request,Low,2022-09-07,2022-09-09,69.0,3.0,Resolved,2022-09
TKT_000366,CUST_03842,Feature Request,Low,2022-09-30,2022-10-02,53.0,3.0,Resolved,2022-09
TKT_000367,CUST_00268,Feature Request,Low,2023-04-26,2023-04-28,51.0,3.0,Resolved,2023-04
TKT_000368,CUST_04651,Bug Report,High,2024-03-18,2024-03-18,7.0,4.0,Resolved,2024-03
TKT_000369,CUST_04704,Billing,Low,2023-07-25,2023-07-27,65.0,3.0,Resolved,2023-07
TKT_000370,CUST_04051,Billing,Medium,2023-09-29,2023-09-29,11.0,4.0,Resolved,2023-09
TKT_000371,CUST_08822,Technical,Medium,2022-09-26,2022-09-26,23.0,4.0,Resolved,2022-09
TKT_000372,CUST_04836,Technical,Medium,2023-06-02,2023-06-03,37.0,4.0,Resolved,2023-06
TKT_000373,CUST_06386,Technical,Critical,2023-02-27,2023-02-27,1.0,5.0,Resolved,2023-02
TKT_000374,CUST_00993,Feature Request,Low,2024-03-19,2024-03-21,51.0,3.0,Resolved,2024-03
TKT_000375,CUST_00864,Technical,Critical,2022-06-11,2022-06-11,4.0,4.0,Resolved,2022-06
TKT_000376,CUST_03072,Feature Request,Low,2022-10-18,2022-10-20,64.0,3.0,Resolved,2022-10
TKT_000377,CUST_01576,Technical,Low,2023-04-30,,,,Open,2023-04
TKT_000378,CUST_06083,Account,Low,2022-01-29,,,,Open,2022-01
TKT_000379,CUST_05766,Account,High,2024-03-21,2024-03-21,22.0,3.0,Resolved,2024-03
TKT_000380,CUST_00453,Feature Request,High,2023-07-16,2023-07-16,23.0,3.0,Resolved,2023-07
TKT_000381,CUST_01558,Technical,Critical,2023-02-15,2023-02-15,1.0,5.0,Resolved,2023-02
TKT_000382,CUST_06378,Billing,Medium,2022-01-14,2022-01-14,10.0,4.0,Resolved,2022-01
TKT_000383,CUST_03203,Feature Request,Critical,2023-06-15,2023-06-15,10.0,3.0,Resolved,2023-06
TKT_000384,CUST_03392,Feature Request,Medium,2024-05-21,,,,Open,2024-05
TKT_000385,CUST_06068,Billing,High,2023-03-02,2023-03-02,7.0,4.0,Resolved,2023-03
TKT_000386,CUST_06659,Account,Medium,2022-07-19,2022-07-20,29.0,4.0,Resolved,2022-07
TKT_000387,CUST_00738,Bug Report,Medium,2022-12-29,2022-12-29,12.0,4.0,Resolved,2022-12
TKT_000388,CUST_01183,Account,Medium,2023-03-09,2023-03-09,12.0,4.0,Resolved,2023-03
TKT_000389,CUST_09026,Account,Medium,2023-02-17,2023-02-18,47.0,3.0,Resolved,2023-02
TKT_000390,CUST_04915,Technical,High,2023-05-26,2023-05-26,20.0,3.0,Resolved,2023-05
TKT_000391,CUST_09766,Billing,Low,2023-05-04,2023-05-05,35.0,3.0,Resolved,2023-05
TKT_000392,CUST_03956,Account,Medium,2023-02-28,2023-03-01,25.0,4.0,Resolved,2023-02
TKT_000393,CUST_02081,Billing,Critical,2023-03-04,2023-03-04,8.0,3.0,Resolved,2023-03
TKT_000394,CUST_01301,Billing,High,2024-01-26,2024-01-26,20.0,3.0,Resolved,2024-01
TKT_000395,CUST_05610,Billing,High,2022-10-01,2022-10-02,24.0,3.0,Resolved,2022-10
TKT_000396,CUST_00218,Account,Medium,2023-08-12,2023-08-13,32.0,4.0,Resolved,2023-08
TKT_000397,CUST_07806,Account,Low,2023-10-04,2023-10-05,35.0,4.0,Resolved,2023-10
TKT_000398,CUST_09686,Billing,Critical,2022-06-12,2022-06-12,2.0,4.0,Resolved,2022-06
TKT_000399,CUST_08602,Account,Medium,2023-03-03,2023-03-03,19.0,4.0,Resolved,2023-03
TKT_000400,CUST_03150,Feature Request,Medium,2022-02-24,2022-02-25,37.0,4.0,Resolved,2022-02
TKT_000401,CUST_08085,Billing,High,2022-07-06,2022-07-06,20.0,3.0,Resolved,2022-07
TKT_000402,CUST_05041,Technical,High,2023-09-08,2023-09-08,5.0,5.0,Resolved,2023-09
TKT_000403,CUST_07224,Account,Low,2022-10-23,2022-10-24,30.0,4.0,Resolved,2022-10
TKT_000404,CUST_04501,Account,Low,2023-08-20,2023-08-22,71.0,3.0,Resolved,2023-08
TKT_000405,CUST_05079,Bug Report,Medium,2024-02-24,2024-02-25,31.0,3.0,Resolved,2024-02
TKT_000406,CUST_00933,Feature Request,High,2022-01-16,2022-01-16,19.0,3.0,Resolved,2022-01
TKT_000407,CUST_03360,Account,Low,2022-05-09,2022-05-11,71.0,3.0,Resolved,2022-05
TKT_000408,CUST_04718,Technical,Low,2023-10-06,2023-10-07,32.0,4.0,Resolved,2023-10
TKT_000409,CUST_02352,Account,Medium,2022-07-02,2022-07-02,18.0,4.0,Resolved,2022-07
TKT_000410,CUST_09183,Account,Medium,2022-06-22,2022-06-23,42.0,4.0,Resolved,2022-06
TKT_000411,CUST_04227,Feature Request,High,2022-01-05,2022-01-05,21.0,3.0,Resolved,2022-01
TKT_000412,CUST_08605,Technical,Medium,2024-04-24,2024-04-24,8.0,5.0,Resolved,2024-04
TKT_000413,CUST_02768,Bug Report,High,2023-06-03,,,,Open,2023-06
TKT_000414,CUST_04824,Billing,Medium,2023-12-20,2023-12-20,19.0,3.0,Resolved,2023-12
TKT_000415,CUST_09611,Technical,Medium,2023-05-03,2023-05-04,37.0,3.0,Resolved,2023-05
TKT_000416,CUST_09947,Feature Request,High,2023-05-23,2023-05-23,19.0,4.0,Resolved,2023-05
TKT_000417,CUST_09041,Feature Request,Critical,2022-02-01,2022-02-01,10.0,3.0,Resolved,2022-02
TKT_000418,CUST_08613,Billing,Medium,2024-05-09,2024-05-10,31.0,3.0,Resolved,2024-05
TKT_000419,CUST_06921,Technical,Low,2022-03-08,2022-03-10,68.0,3.0,Resolved,2022-03
TKT_000420,CUST_08751,Billing,Medium,2024-02-27,2024-02-28,30.0,3.0,Resolved,2024-02
TKT_000421,CUST_03918,Technical,Low,2022-01-20,2022-01-21,33.0,4.0,Resolved,2022-01
TKT_000422,CUST_09788,Technical,Medium,2024-02-21,2024-02-22,24.0,4.0,Resolved,2024-02
TKT_000423,CUST_06340,Billing,Critical,2024-03-15,2024-03-15,1.0,4.0,Resolved,2024-03
TKT_000424,CUST_01776,Billing,High,2022-09-19,2022-09-19,13.0,3.0,Resolved,2022-09
TKT_000425,CUST_04076,Technical,Medium,2022-06-20,2022-06-21,45.0,3.0,Resolved,2022-06
TKT_000426,CUST_02459,Account,High,2024-04-02,2024-04-02,12.0,4.0,Resolved,2024-04
TKT_000427,CUST_02697,Technical,High,2023-08-02,2023-08-02,20.0,3.0,Resolved,2023-08
TKT_000428,CUST_08741,Account,High,2022-12-21,2022-12-21,21.0,4.0,Resolved,2022-12
TKT_000429,CUST_03744,Billing,Medium,2022-04-26,2022-04-27,29.0,3.0,Resolved,2022-04
TKT_000430,CUST_04897,Technical,Medium,2022-11-21,2022-11-22,39.0,3.0,Resolved,2022-11
TKT_000431,CUST_08743,Account,High,2023-10-05,2023-10-05,4.0,4.0,Resolved,2023-10
TKT_000432,CUST_01072,Technical,Critical,2022-08-19,2022-08-19,12.0,3.0,Resolved,2022-08
TKT_000433,CUST_00032,Technical,High,2024-05-25,2024-05-25,16.0,4.0,Resolved,2024-05
TKT_000434,CUST_06255,Technical,Medium,2022-10-16,2022-10-16,17.0,5.0,Resolved,2022-10
TKT_000435,CUST_08509,Account,Low,2024-03-04,2024-03-06,67.0,3.0,Resolved,2024-03
TKT_000436,CUST_07315,Technical,Low,2024-04-05,2024-04-06,43.0,3.0,Resolved,2024-04
TKT_000437,CUST_07749,Technical,Medium,2024-04-01,2024-04-02,38.0,3.0,Resolved,2024-04
TKT_000438,CUST_05118,Billing,Low,2023-12-16,2023-12-17,34.0,3.0,Resolved,2023-12
TKT_000439,CUST_01805,Technical,Medium,2023-11-30,2023-12-01,34.0,3.0,Resolved,2023-11
TKT_000440,CUST_00248,Billing,Low,2022-04-26,2022-04-28,70.0,3.0,Resolved,2022-04
TKT_000441,CUST_04749,Technical,Medium,2023-01-16,2023-01-17,32.0,3.0,Resolved,2023-01
TKT_000442,CUST_08600,Billing,Medium,2024-05-17,2024-05-17,18.0,4.0,Resolved,2024-05
TKT_000443,CUST_00128,Technical,High,2022-12-07,,,,Open,2022-12
TKT_000444,CUST_03847,Technical,Critical,2022-03-29,2022-03-29,6.0,4.0,Resolved,2022-03
TKT_000445,CUST_04518,Billing,Low,2022-06-19,2022-06-20,43.0,4.0,Resolved,2022-06
TKT_000446,CUST_06731,Feature Request,Low,2023-06-09,2023-06-11,58.0,4.0,Resolved,2023-06
TKT_000447,CUST_03653,Account,High,2024-02-06,2024-02-06,5.0,5.0,Resolved,2024-02
TKT_000448,CUST_04028,Billing,High,2023-04-07,2023-04-07,10.0,4.0,Resolved,2023-04
TKT_000449,CUST_08012,Technical,Critical,2023-03-27,2023-03-27,1.0,5.0,Resolved,2023-03
TKT_000450,CUST_04469,Feature Request,High,2023-02-08,2023-02-08,3.0,4.0,Resolved,2023-02
TKT_000451,CUST_04465,Bug Report,Low,2023-07-05,2023-07-06,26.0,4.0,Resolved,2023-07
TKT_000452,CUST_01464,Billing,High,2023-01-11,2023-01-11,6.0,4.0,Resolved,2023-01
TKT_000453,CUST_03850,Technical,Medium,2023-11-29,2023-11-30,46.0,3.0,Resolved,2023-11
TKT_000454,CUST_06199,Technical,High,2024-04-12,2024-04-12,22.0,3.0,Resolved,2024-04
TKT_000455,CUST_00926,Technical,Medium,2022-05-25,2022-05-26,47.0,3.0,Resolved,2022-05
TKT_000456,CUST_08351,Technical,High,2022-07-06,2022-07-06,15.0,4.0,Resolved,2022-07
TKT_000457,CUST_04836,Technical,Low,2022-04-19,2022-04-20,46.0,3.0,Resolved,2022-04
TKT_000458,CUST_02373,Billing,Critical,2022-11-10,2022-11-10,6.0,4.0,Resolved,2022-11
TKT_000459,CUST_02152,Billing,Medium,2024-02-23,2024-02-23,21.0,4.0,Resolved,2024-02
TKT_000460,CUST_04716,Technical,Medium,2023-08-09,2023-08-10,46.0,3.0,Resolved,2023-08
TKT_000461,CUST_05138,Technical,Low,2023-04-23,2023-04-25,61.0,3.0,Resolved,2023-04
TKT_000462,CUST_00293,Feature Request,Low,2023-04-27,2023-04-29,53.0,4.0,Resolved,2023-04
TKT_000463,CUST_01544,Billing,Medium,2022-12-09,2022-12-09,20.0,4.0,Resolved,2022-12
TKT_000464,CUST_05414,Billing,Low,2023-07-23,2023-07-25,60.0,3.0,Resolved,2023-07
TKT_000465,CUST_06282,Billing,Medium,2024-03-07,2024-03-08,27.0,4.0,Resolved,2024-03
TKT_000466,CUST_01398,Feature Request,Low,2023-10-15,2023-10-16,43.0,4.0,Resolved,2023-10
TKT_000467,CUST_00843,Billing,Low,2023-09-14,2023-09-16,54.0,3.0,Resolved,2023-09
TKT_000468,CUST_08869,Feature Request,Low,2023-11-25,2023-11-26,45.0,4.0,Resolved,2023-11
TKT_000469,CUST_04230,Feature Request,Low,2023-06-03,2023-06-04,25.0,4.0,Resolved,2023-06
TKT_000470,CUST_06091,Feature Request,Medium,2022-07-21,2022-07-22,32.0,4.0,Resolved,2022-07
TKT_000471,CUST_00675,Technical,Medium,2023-07-09,2023-07-09,13.0,4.0,Resolved,2023-07
TKT_000472,CUST_02576,Bug Report,Medium,2024-05-10,2024-05-10,21.0,4.0,Resolved,2024-05
TKT_000473,CUST_03809,Billing,Low,2023-11-02,2023-11-03,43.0,3.0,Resolved,2023-11
TKT_000474,CUST_09305,Billing,Medium,2024-03-26,2024-03-27,47.0,3.0,Resolved,2024-03
TKT_000475,CUST_00194,Billing,Critical,2022-06-06,2022-06-06,10.0,3.0,Resolved,2022-06
TKT_000476,CUST_06036,Billing,Medium,2023-12-19,2023-12-19,14.0,4.0,Resolved,2023-12
TKT_000477,CUST_08037,Technical,Medium,2023-03-24,,,,Open,2023-03
TKT_000478,CUST_03196,Billing,Medium,2023-10-17,2023-10-18,37.0,3.0,Resolved,2023-10
TKT_000479,CUST_03025,Technical,Low,2023-07-04,2023-07-06,58.0,3.0,Resolved,2023-07
TKT_000480,CUST_03467,Billing,Medium,2023-07-04,2023-07-05,36.0,3.0,Resolved,2023-07
TKT_000481,CUST_01405,Account,Low,2022-02-10,2022-02-11,33.0,4.0,Resolved,2022-02
TKT_000482,CUST_01834,Account,Medium,2024-02-04,2024-02-04,22.0,4.0,Resolved,2024-02
TKT_000483,CUST_07363,Bug Report,Low,2022-10-16,2022-10-17,43.0,4.0,Resolved,2022-10
TKT_000484,CUST_02428,Technical,Medium,2022-08-31,2022-09-01,40.0,3.0,Resolved,2022-08
TKT_000485,CUST_00002,Billing,High,2022-05-05,2022-05-05,11.0,3.0,Resolved,2022-05
TKT_000486,CUST_08569,Feature Request,Medium,2023-02-12,2023-02-12,23.0,4.0,Resolved,2023-02
TKT_000487,CUST_01546,Feature Request,Medium,2023-09-18,2023-09-19,41.0,3.0,Resolved,2023-09
TKT_000488,CUST_01981,Billing,Low,2022-06-30,2022-07-01,46.0,3.0,Resolved,2022-06
TKT_000489,CUST_02864,Account,Critical,2024-04-08,2024-04-08,6.0,4.0,Resolved,2024-04
TKT_000490,CUST_09736,Technical,Medium,2022-02-25,2022-02-26,30.0,3.0,Resolved,2022-02
TKT_000491,CUST_08471,Feature Request,Medium,2022-11-29,2022-11-30,46.0,3.0,Resolved,2022-11
TKT_000492,CUST_01514,Account,Critical,2022-09-10,2022-09-10,5.0,4.0,Resolved,2022-09
TKT_000493,CUST_05796,Billing,Medium,2023-07-13,2023-07-14,26.0,4.0,Resolved,2023-07
TKT_000494,CUST_09581,Technical,Medium,2023-05-16,2023-05-17,34.0,4.0,Resolved,2023-05
TKT_000495,CUST_01595,Technical,High,2023-01-07,2023-01-07,11.0,4.0,Resolved,2023-01
TKT_000496,CUST_02325,Account,Medium,2022-01-04,2022-01-05,26.0,4.0,Resolved,2022-01
TKT_000497,CUST_05866,Feature Request,Critical,2023-10-29,2023-10-29,2.0,5.0,Resolved,2023-10
TKT_000498,CUST_08682,Technical,Medium,2022-08-29,2022-08-29,8.0,4.0,Resolved,2022-08
TKT_000499,CUST_08191,Billing,High,2022-07-18,2022-07-18,4.0,4.0,Resolved,2022-07
TKT_000500,CUST_07418,Technical,High,2022-04-10,2022-04-10,20.0,3.0,Resolved,2022-04
TKT_000501,CUST_08592,Technical,High,2023-04-19,2023-04-19,6.0,4.0,Resolved,2023-04
TKT_000502,CUST_03294,Feature Request,Medium,2023-05-02,2023-05-02,20.0,4.0,Resolved,2023-05
TKT_000503,CUST_08678,Feature Request,Medium,2023-01-13,2023-01-14,36.0,4.0,Resolved,2023-01
TKT_000504,CUST_02965,Account,Medium,2024-04-24,2024-04-25,24.0,4.0,Resolved,2024-04
TKT_000505,CUST_01815,Feature Request,Medium,2022-02-03,2022-02-03,14.0,5.0,Resolved,2022-02
TKT_000506,CUST_07335,Feature Request,Low,2023-06-15,2023-06-16,30.0,4.0,Resolved,2023-06
TKT_000507,CUST_05972,Billing,High,2022-09-26,2022-09-26,7.0,4.0,Resolved,2022-09
TKT_000508,CUST_04290,Billing,Low,2024-04-03,2024-04-04,40.0,3.0,Resolved,2024-04
TKT_000509,CUST_00137,Billing,Medium,2023-12-27,2023-12-27,10.0,4.0,Resolved,2023-12
TKT_000510,CUST_02137,Billing,Critical,2022-02-12,2022-02-12,2.0,4.0,Resolved,2022-02
TKT_000511,CUST_00045,Technical,Medium,2022-06-30,2022-06-30,22.0,4.0,Resolved,2022-06
TKT_000512,CUST_01343,Billing,Medium,2023-10-08,2023-10-09,28.0,4.0,Resolved,2023-10
TKT_000513,CUST_03085,Bug Report,Low,2023-12-13,,,,Open,2023-12
TKT_000514,CUST_01320,Feature Request,Low,2024-03-11,2024-03-12,40.0,4.0,Resolved,2024-03
TKT_000515,CUST_05875,Billing,Low,2022-01-21,2022-01-22,39.0,4.0,Resolved,2022-01
TKT_000516,CUST_05647,Account,Critical,2024-02-06,2024-02-06,9.0,4.0,Resolved,2024-02
TKT_000517,CUST_07890,Technical,Low,2022-08-23,2022-08-25,59.0,3.0,Resolved,2022-08
TKT_000518,CUST_02539,Feature Request,Medium,2022-11-01,,,,Open,2022-11
TKT_000519,CUST_01638,Bug Report,High,2023-07-12,2023-07-12,13.0,3.0,Resolved,2023-07
TKT_000520,CUST_08385,Billing,High,2024-01-24,2024-01-24,21.0,3.0,Resolved,2024-01
TKT_000521,CUST_02538,Billing,Medium,2022-01-31,2022-02-01,34.0,3.0,Resolved,2022-01
TKT_000522,CUST_06198,Account,Medium,2022-12-17,2022-12-18,26.0,4.0,Resolved,2022-12
TKT_000523,CUST_08872,Billing,Low,2024-05-26,2024-05-27,42.0,3.0,Resolved,2024-05
TKT_000524,CUST_01971,Technical,High,2023-05-03,2023-05-03,20.0,3.0,Resolved,2023-05
TKT_000525,CUST_01313,Bug Report,Low,2023-05-15,2023-05-16,37.0,3.0,Resolved,2023-05
