usage_id,customer_id,feature,usage_count,last_access_date,session_duration_minutes,month_year
USG_000392,CUST_02519,Dashboard,9,2023-04-18,21.2,2023-04
USG_000393,CUST_03184,Reports,16,2023-02-27,45.9,2023-02
USG_000394,CUST_09227,Dashboard,39,2024-04-17,18.2,2024-04
USG_000395,CUST_06096,Reports,21,2023-03-26,36.1,2023-03
USG_000396,CUST_08528,API,27,2023-10-22,8.9,2023-10
USG_000397,CUST_03500,Reports,25,2023-01-13,22.1,2023-01
USG_000398,CUST_07891,Dashboard,19,2023-03-30,10.2,2023-03
USG_000399,CUST_03435,Dashboard,33,2024-03-06,3.7,2024-03
USG_000400,CUST_08011,API,26,2023-08-21,13.6,2023-08
USG_000401,CUST_01062,Dashboard,11,2023-06-09,10.5,2023-06
USG_000402,CUST_05694,API,34,2023-09-07,21.0,2023-09
USG_000403,CUST_05706,Integrations,27,2024-05-16,15.5,2024-05
USG_000404,CUST_06711,Reports,19,2024-04-11,18.2,2024-04
USG_000405,CUST_07799,Reports,12,2024-02-17,24.1,2024-02
USG_000406,CUST_08430,Alerts,19,2024-04-06,20.2,2024-04
USG_000407,CUST_04081,Analytics,24,2023-05-28,14.3,2023-05
USG_000408,CUST_00212,Analytics,44,2023-06-09,36.2,2023-06
USG_000409,CUST_01238,Analytics,23,2023-02-05,29.7,2023-02
USG_000410,CUST_04320,Analytics,20,2024-01-08,33.5,2024-01
USG_000411,CUST_09719,Integrations,11,2023-06-26,44.0,2023-06
USG_000412,CUST_07686,Dashboard,42,2023-11-16,9.1,2023-11
USG_000413,CUST_00033,Dashboard,14,2023-08-02,69.2,2023-08
USG_000414,CUST_04354,Integrations,43,2023-07-30,7.5,2023-07
USG_000415,CUST_04480,Integrations,41,2024-05-14,39.0,2024-05
USG_000416,CUST_04626,Reports,22,2023-08-05,29.7,2023-08
USG_000417,CUST_08153,Reports,7,2024-04-17,5.2,2024-04
USG_000418,CUST_05397,Reports,15,2023-07-10,124.2,2023-07
USG_000419,CUST_05239,Analytics,10,2024-03-12,19.5,2024-03
USG_000420,CUST_02564,Reports,20,2024-03-03,12.3,2024-03
USG_000421,CUST_06419,Integrations,25,2024-01-12,14.0,2024-01
USG_000422,CUST_00311,Export,29,2023-06-24,9.3,2023-06
USG_000423,CUST_07935,API,43,2023-01-01,22.2,2023-01
USG_000424,CUST_06806,Integrations,16,2023-10-22,22.5,2023-10
USG_000425,CUST_01995,Dashboard,31,2023-08-09,26.8,2023-08
USG_000426,CUST_05739,Reports,17,2023-09-23,16.7,2023-09
USG_000427,CUST_08298,API,18,2023-06-17,9.0,2023-06
USG_000428,CUST_09992,Analytics,21,2023-07-20,41.5,2023-07
USG_000429,CUST_07947,API,10,2023-02-25,80.7,2023-02
USG_000430,CUST_09846,Integrations,12,2023-12-13,121.2,2023-12
USG_000431,CUST_06581,Analytics,13,2024-05-30,11.9,2024-05
USG_000432,CUST_02071,Dashboard,23,2023-05-13,75.1,2023-05
USG_000433,CUST_08284,Reports,19,2023-08-06,34.9,2023-08
USG_000434,CUST_04859,API,16,2023-03-11,58.4,2023-03
USG_000435,CUST_04649,Analytics,12,2024-04-12,7.2,2024-04
USG_000436,CUST_08154,API,11,2023-10-21,29.4,2023-10
USG_000437,CUST_03804,Export,17,2023-08-04,16.4,2023-08
USG_000438,CUST_01870,Reports,17,2023-10-04,16.4,2023-10
USG_000439,CUST_03852,Reports,13,2023-03-23,11.3,2023-03
USG_000440,CUST_03968,Reports,36,2023-12-26,17.0,2023-12
USG_000441,CUST_08896,Integrations,28,2023-03-25,34.7,2023-03
USG_000442,CUST_05169,Analytics,20,2023-09-18,40.6,2023-09
USG_000443,CUST_08938,Export,22,2023-09-09,5.8,2023-09
USG_000444,CUST_07645,Integrations,34,2024-04-16,16.5,2024-04
USG_000445,CUST_06538,Integrations,47,2024-05-31,12.3,2024-05
USG_000446,CUST_01978,Analytics,15,2023-12-31,10.6,2023-12
USG_000447,CUST_09440,Analytics,34,2023-09-26,13.3,2023-09
USG_000448,CUST_06264,Reports,17,2023-02-16,14.1,2023-02
USG_000449,CUST_06872,Dashboard,7,2024-05-23,20.8,2024-05
USG_000450,CUST_00060,Analytics,12,2023-12-24,17.0,2023-12
USG_000451,CUST_03106,Reports,41,2023-11-29,16.3,2023-11
USG_000452,CUST_06281,Export,15,2024-01-02,14.2,2024-01
USG_000453,CUST_07196,Integrations,12,2023-08-16,54.8,2023-08
USG_000454,CUST_08011,Analytics,27,2023-04-02,33.0,2023-04
USG_000455,CUST_07312,Analytics,13,2023-07-14,19.3,2023-07
USG_000456,CUST_09985,Integrations,14,2023-09-01,11.8,2023-09
USG_000457,CUST_07479,Analytics,48,2023-10-26,11.1,2023-10
USG_000458,CUST_07059,Integrations,7,2023-02-01,8.4,2023-02
USG_000459,CUST_03901,Analytics,19,2023-08-02,30.4,2023-08
USG_000460,CUST_08109,Reports,8,2024-03-02,23.3,2024-03
USG_000461,CUST_03784,Alerts,7,2023-12-25,18.5,2023-12
USG_000462,CUST_02614,Reports,7,2024-04-16,11.1,2024-04
USG_000463,CUST_02430,Dashboard,23,2023-12-23,21.4,2023-12
USG_000464,CUST_07261,Analytics,12,2023-05-19,6.1,2023-05
USG_000465,CUST_07778,Reports,19,2023-08-08,7.5,2023-08
USG_000466,CUST_07882,Dashboard,16,2023-02-24,121.1,2023-02
USG_000467,CUST_08140,Analytics,23,2023-02-26,20.0,2023-02
USG_000468,CUST_09790,Alerts,42,2023-09-05,53.3,2023-09
USG_000469,CUST_08974,Dashboard,18,2023-12-07,26.0,2023-12
USG_000470,CUST_00160,Reports,21,2023-10-25,22.8,2023-10
USG_000471,CUST_06144,Analytics,12,2024-03-11,52.9,2024-03
USG_000472,CUST_05458,Analytics,13,2023-11-27,18.7,2023-11
USG_000473,CUST_02741,API,47,2023-07-13,28.7,2023-07
USG_000474,CUST_08542,Analytics,16,2023-11-12,29.4,2023-11
USG_000475,CUST_07577,Dashboard,19,2024-05-07,12.2,2024-05
USG_000476,CUST_09648,Integrations,37,2023-05-08,18.4,2023-05
USG_000477,CUST_05606,Export,15,2023-06-16,13.9,2023-06
USG_000478,CUST_01902,Dashboard,16,2024-02-03,17.1,2024-02
USG_000479,CUST_08038,Analytics,10,2023-01-11,19.8,2023-01
USG_000480,CUST_06360,API,13,2023-11-21,12.2,2023-11
USG_000481,CUST_08545,Dashboard,25,2023-01-27,32.1,2023-01
USG_000482,CUST_00086,Alerts,15,2024-04-14,13.4,2024-04
USG_000483,CUST_06222,Analytics,7,2023-12-14,11.2,2023-12
USG_000484,CUST_08962,Dashboard,20,2023-07-01,29.8,2023-07
USG_000485,CUST_00642,Dashboard,21,2024-04-18,46.5,2024-04
USG_000486,CUST_00112,Analytics,17,2024-01-08,25.7,2024-01
USG_000487,CUST_00913,Analytics,11,2024-01-30,30.9,2024-01
USG_000488,CUST_00547,Dashboard,8,2023-11-06,25.9,2023-11
USG_000489,CUST_05596,Dashboard,6,2023-02-11,46.5,2023-02
USG_000490,CUST_03233,Reports,25,2023-10-30,20.1,2023-10
USG_000491,CUST_06733,Export,18,2023-10-31,54.0,2023-10
USG_000492,CUST_00762,Export,9,2023-12-02,35.5,2023-12
USG_000493,CUST_05987,Dashboard,5,2024-05-29,8.3,2024-05
USG_000494,CUST_02167,Analytics,8,2024-01-19,12.0,2024-01
USG_000495,CUST_02187,Analytics,18,2024-05-31,14.1,2024-05
USG_000496,CUST_08187,API,7,2023-12-12,47.9,2023-12
USG_000497,CUST_08480,Dashboard,9,2023-11-06,15.9,2023-11
USG_000498,CUST_05608,Alerts,18,2023-09-11,30.4,2023-09
USG_000499,CUST_01866,Dashboard,18,2024-01-08,60.4,2024-01
USG_000500,CUST_02157,Dashboard,10,2023-08-07,8.3,2023-08
USG_000501,CUST_03905,Alerts,12,2024-03-30,4.1,2024-03
USG_000502,CUST_08801,Reports,8,2024-04-12,35.1,2024-04
USG_000503,CUST_08860,Analytics,21,2024-04-02,33.5,2024-04
USG_000504,CUST_01088,Dashboard,47,2024-04-17,8.8,2024-04
USG_000505,CUST_09612,Integrations,47,2024-05-14,6.2,2024-05
USG_000506,CUST_06509,Reports,7,2024-01-25,14.2,2024-01
USG_000507,CUST_02534,Dashboard,20,2023-07-17,40.8,2023-07
USG_000508,CUST_03065,Export,10,2024-05-20,40.3,2024-05
USG_000509,CUST_01650,Analytics,12,2023-08-21,19.7,2023-08
USG_000510,CUST_09735,API,30,2023-11-22,24.5,2023-11
USG_000511,CUST_05383,API,8,2023-03-20,25.1,2023-03
USG_000512,CUST_01061,Export,13,2023-03-21,17.8,2023-03
USG_000513,CUST_06409,Integrations,19,2024-04-14,6.3,2024-04
USG_000514,CUST_08547,Dashboard,13,2023-05-05,23.1,2023-05
USG_000515,CUST_03076,Reports,24,2023-08-08,16.5,2023-08
USG_000516,CUST_01364,Dashboard,41,2023-09-13,14.1,2023-09
USG_000517,CUST_08961,Analytics,16,2023-08-21,21.5,2023-08
USG_000518,CUST_06617,Export,12,2023-06-06,48.1,2023-06
USG_000519,CUST_07051,Dashboard,12,2023-08-18,16.1,2023-08
USG_000520,CUST_04904,Dashboard,22,2024-03-27,83.0,2024-03
USG_000521,CUST_00591,Analytics,10,2023-02-18,15.7,2023-02
USG_000522,CUST_09209,Dashboard,10,2024-01-11,31.0,2024-01
USG_000523,CUST_05896,Analytics,13,2023-11-28,24.2,2023-11
USG_000524,CUST_07268,Analytics,20,2023-01-13,11.4,2023-01
USG_000525,CUST_01624,Integrations,16,2023-05-23,11.6,2023-05
USG_000526,CUST_06622,Export,37,2023-05-20,38.0,2023-05
USG_000527,CUST_06857,Analytics,18,2023-06-26,21.1,2023-06
USG_000528,CUST_08480,Integrations,6,2023-10-10,15.2,2023-10
USG_000529,CUST_08384,Export,39,2023-04-30,57.0,2023-04
USG_000530,CUST_02941,Reports,26,2024-04-30,54.3,2024-04
USG_000531,CUST_09949,Analytics,10,2023-10-13,33.6,2023-10
USG_000532,CUST_05541,Export,17,2024-01-24,11.5,2024-01
USG_000533,CUST_09951,Analytics,4,2023-07-10,11.7,2023-07
USG_000534,CUST_05030,Dashboard,7,2023-10-14,111.6,2023-10
USG_000535,CUST_00197,Analytics,35,2023-08-22,18.6,2023-08
USG_000536,CUST_05680,Alerts,10,2023-04-25,74.3,2023-04
USG_000537,CUST_03648,Reports,9,2024-01-23,23.9,2024-01
USG_000538,CUST_06107,Dashboard,11,2023-10-20,14.7,2023-10
USG_000539,CUST_05873,Analytics,33,2023-08-15,18.6,2023-08
USG_000540,CUST_00299,Export,45,2023-05-09,16.0,2023-05
USG_000541,CUST_00360,Reports,44,2024-05-25,8.5,2024-05
USG_000542,CUST_04095,API,38,2023-01-29,41.0,2023-01
USG_000543,CUST_02359,Reports,18,2023-07-26,8.9,2023-07
USG_000544,CUST_07068,Integrations,17,2024-05-19,40.8,2024-05
USG_000545,CUST_08288,API,35,2023-06-08,23.9,2023-06
USG_000546,CUST_03103,Alerts,5,2023-07-26,27.7,2023-07
USG_000547,CUST_09053,Dashboard,16,2023-06-12,28.5,2023-06
USG_000548,CUST_01037,Dashboard,20,2023-12-01,65.4,2023-12
USG_000549,CUST_05499,Analytics,7,2023-01-09,8.8,2023-01
USG_000550,CUST_08951,Dashboard,32,2023-01-04,22.7,2023-01
USG_000551,CUST_05687,Integrations,24,2023-04-06,24.4,2023-04
USG_000552,CUST_09238,Reports,15,2023-05-12,31.8,2023-05
USG_000553,CUST_07514,Reports,10,2023-05-12,164.5,2023-05
USG_000554,CUST_04612,Analytics,7,2023-01-29,27.0,2023-01
USG_000555,CUST_09970,API,18,2023-12-01,7.7,2023-12
USG_000556,CUST_04264,Reports,13,2023-02-01,27.0,2023-02
USG_000557,CUST_09130,Dashboard,19,2023-08-05,55.0,2023-08
USG_000558,CUST_06789,Analytics,25,2024-01-08,5.0,2024-01
USG_000559,CUST_07807,API,45,2024-02-23,57.5,2024-02
USG_000560,CUST_06074,Dashboard,25,2023-10-10,7.5,2023-10
USG_000561,CUST_07959,API,20,2023-03-19,15.3,2023-03
USG_000562,CUST_04117,API,22,2023-01-18,16.3,2023-01
USG_000563,CUST_01492,Integrations,12,2024-05-29,7.2,2024-05
USG_000564,CUST_08604,Reports,23,2023-10-16,16.0,2023-10
USG_000565,CUST_06122,Dashboard,33,2023-07-21,52.0,2023-07
USG_000566,CUST_09492,Alerts,12,2023-05-30,36.0,2023-05
USG_000567,CUST_06657,Export,24,2023-10-15,7.4,2023-10
USG_000568,CUST_09530,Dashboard,38,2024-04-14,18.3,2024-04
USG_000569,CUST_06707,Dashboard,25,2023-01-26,17.0,2023-01
USG_000570,CUST_05771,Dashboard,17,2024-04-14,10.4,2024-04
USG_000571,CUST_06033,Alerts,17,2023-07-21,28.2,2023-07
USG_000572,CUST_09390,Reports,24,2023-03-06,49.3,2023-03
USG_000573,CUST_04368,Dashboard,8,2024-05-11,7.3,2024-05
USG_000574,CUST_05212,Integrations,43,2023-05-12,24.1,2023-05
USG_000575,CUST_05388,API,11,2023-01-23,16.3,2023-01
USG_000576,CUST_02234,Dashboard,48,2023-04-17,4.5,2023-04
USG_000577,CUST_07158,Integrations,37,2024-05-30,59.2,2024-05
USG_000578,CUST_06182,Analytics,38,2023-03-05,27.8,2023-03
USG_000579,CUST_06666,Export,20,2023-09-22,12.4,2023-09
USG_000580,CUST_05665,Analytics,8,2024-05-03,10.6,2024-05
USG_000581,CUST_00187,Reports,14,2023-03-26,13.8,2023-03
USG_000582,CUST_09120,Analytics,22,2023-08-23,58.3,2023-08
USG_000583,CUST_03603,Analytics,17,2024-03-02,22.3,2024-03
USG_000584,CUST_00314,Export,10,2023-04-25,16.7,2023-04
USG_000585,CUST_07264,Analytics,40,2024-04-01,43.5,2024-04
USG_000586,CUST_06660,Analytics,39,2023-08-30,30.5,2023-08
USG_000587,CUST_03251,Alerts,25,2023-06-08,17.0,2023-06
USG_000588,CUST_06592,Reports,24,2023-07-05,14.8,2023-07
USG_000589,CUST_05408,Dashboard,45,2023-07-01,7.1,2023-07
USG_000590,CUST_07870,Export,48,2023-09-11,22.8,2023-09
USG_000591,CUST_08001,Dashboard,21,2023-04-06,17.7,2023-04
USG_000592,CUST_08933,Analytics,13,2023-02-04,12.6,2023-02
USG_000593,CUST_06468,Dashboard,8,2023-06-24,6.7,2023-06
USG_000594,CUST_02900,API,8,2024-05-17,16.6,2024-05
USG_000595,CUST_09740,API,38,2024-02-18,3.7,2024-02
USG_000596,CUST_04811,Alerts,6,2023-08-18,10.2,2023-08
USG_000597,CUST_04792,API,22,2024-02-22,12.8,2024-02
USG_000598,CUST_01478,Reports,17,2023-07-20,48.6,2023-07
USG_000599,CUST_03250,Analytics,29,2023-07-10,9.0,2023-07
USG_000600,CUST_07253,Analytics,16,2023-08-06,9.9,2023-08
USG_000601,CUST_01092,Reports,48,2023-09-14,36.2,2023-09
USG_000602,CUST_01446,Export,8,2024-04-09,20.9,2024-04
USG_000603,CUST_05193,Dashboard,18,2023-07-02,2.4,2023-07
USG_000604,CUST_00289,Export,10,2023-12-01,98.1,2023-12
USG_000605,CUST_00761,Integrations,44,2024-01-19,19.2,2024-01
USG_000606,CUST_01488,Analytics,18,2023-11-14,76.0,2023-11
USG_000607,CUST_08635,Export,39,2023-11-30,63.6,2023-11
USG_000608,CUST_06228,Reports,7,2023-03-12,38.3,2023-03
USG_000609,CUST_06074,Integrations,16,2023-01-01,2.4,2023-01
USG_000610,CUST_08835,API,26,2023-05-16,9.5,2023-05
USG_000611,CUST_00974,Alerts,13,2023-07-29,8.3,2023-07
USG_000612,CUST_02712,Export,13,2024-01-07,12.6,2024-01
USG_000613,CUST_04317,Reports,14,2024-05-02,18.1,2024-05
USG_000614,CUST_05617,Reports,33,2023-05-27,7.9,2023-05
USG_000615,CUST_07350,Dashboard,56,2023-09-10,5.1,2023-09
USG_000616,CUST_05302,Export,7,2023-11-30,62.7,2023-11
USG_000617,CUST_06743,API,43,2023-01-14,64.1,2023-01
USG_000618,CUST_08333,Analytics,24,2023-09-13,17.9,2023-09
USG_000619,CUST_06336,API,8,2023-05-30,24.6,2023-05
USG_000620,CUST_06967,Reports,56,2023-08-16,9.2,2023-08
USG_000621,CUST_05567,Integrations,38,2023-02-11,7.0,2023-02
USG_000622,CUST_00673,API,5,2023-01-08,18.1,2023-01
USG_000623,CUST_05016,Export,38,2023-05-12,103.7,2023-05
USG_000624,CUST_00281,Dashboard,7,2023-12-31,33.0,2023-12
USG_000625,CUST_03934,Reports,36,2023-06-30,19.5,2023-06
USG_000626,CUST_02236,Export,6,2023-05-21,11.4,2023-05
USG_000627,CUST_01904,Analytics,24,2023-06-17,15.4,2023-06
USG_000628,CUST_03817,Dashboard,10,2024-05-17,4.4,2024-05
USG_000629,CUST_03318,Reports,17,2023-03-25,37.4,2023-03
USG_000630,CUST_02160,Dashboard,15,2024-01-09,12.1,2024-01
USG_000631,CUST_03406,Integrations,41,2024-02-04,25.6,2024-02
USG_000632,CUST_03939,Dashboard,11,2023-06-27,30.6,2023-06
USG_000633,CUST_07976,Dashboard,22,2024-05-24,20.5,2024-05
USG_000634,CUST_03654,Integrations,18,2024-01-10,12.4,2024-01
USG_000635,CUST_03800,Reports,35,2023-12-06,14.5,2023-12
USG_000636,CUST_01521,API,23,2024-05-01,20.8,2024-05
USG_000637,CUST_00195,Reports,45,2023-10-21,22.6,2023-10
USG_000638,CUST_01874,Integrations,10,2023-07-27,12.0,2023-07
USG_000639,CUST_04449,Dashboard,25,2023-04-27,77.7,2023-04
USG_000640,CUST_06686,API,20,2024-05-30,22.0,2024-05
USG_000641,CUST_02410,Reports,15,2024-04-17,31.5,2024-04
USG_000642,CUST_00217,Export,14,2023-04-24,84.4,2023-04
USG_000643,CUST_01743,Analytics,47,2024-05-16,22.5,2024-05
USG_000644,CUST_05113,Integrations,45,2023-08-08,11.6,2023-08
USG_000645,CUST_00981,Reports,10,2023-07-03,30.0,2023-07
USG_000646,CUST_09492,Analytics,8,2024-02-19,18.8,2024-02
USG_000647,CUST_06111,Dashboard,9,2023-03-02,38.5,2023-03
USG_000648,CUST_05250,Analytics,11,2024-03-31,3.0,2024-03
USG_000649,CUST_00042,Analytics,32,2023-05-06,21.5,2023-05
USG_000650,CUST_00992,API,7,2023-06-18,7.7,2023-06
USG_000651,CUST_08817,Dashboard,34,2024-03-16,19.7,2024-03
USG_000652,CUST_00296,Reports,18,2024-03-28,46.0,2024-03
USG_000653,CUST_06465,Export,6,2023-11-05,23.5,2023-11
USG_000654,CUST_04898,Reports,19,2023-09-04,15.8,2023-09
USG_000655,CUST_04500,Analytics,39,2024-02-09,26.1,2024-02
USG_000656,CUST_07910,Analytics,17,2023-03-28,25.7,2023-03
USG_000657,CUST_07749,Dashboard,19,2024-03-25,10.5,2024-03
USG_000658,CUST_06759,Alerts,18,2023-10-18,8.0,2023-10
USG_000659,CUST_09753,Export,20,2023-11-08,53.5,2023-11
USG_000660,CUST_04433,Analytics,18,2023-08-16,23.1,2023-08
USG_000661,CUST_09532,Integrations,42,2023-04-21,28.5,2023-04
USG_000662,CUST_09902,Dashboard,6,2023-10-29,14.5,2023-10
USG_000663,CUST_06154,Alerts,7,2023-09-10,13.3,2023-09
USG_000664,CUST_03270,Dashboard,7,2023-10-30,16.6,2023-10
USG_000665,CUST_07340,API,14,2024-01-06,26.6,2024-01
USG_000666,CUST_02564,Dashboard,25,2023-04-11,14.9,2023-04
USG_000667,CUST_02939,Reports,28,2023-05-04,28.4,2023-05
USG_000668,CUST_09880,Dashboard,9,2024-05-11,22.5,2024-05
USG_000669,CUST_06632,Dashboard,29,2023-04-24,16.6,2023-04
USG_000670,CUST_04666,Dashboard,36,2023-02-11,33.1,2023-02
USG_000671,CUST_00642,Export,16,2023-07-20,22.5,2023-07
USG_000672,CUST_02259,Dashboard,8,2023-04-07,18.7,2023-04
USG_000673,CUST_01445,Alerts,6,2023-02-26,18.8,2023-02
USG_000674,CUST_05845,Reports,16,2023-11-28,3.6,2023-11
USG_000675,CUST_04901,Alerts,43,2023-10-21,9.6,2023-10
USG_000676,CUST_05883,Reports,17,2023-03-29,15.5,2023-03
USG_000677,CUST_05945,Alerts,39,2023-05-24,25.0,2023-05
USG_000678,CUST_01840,Analytics,11,2024-02-17,14.4,2024-02
USG_000679,CUST_07004,Analytics,11,2023-09-24,10.3,2023-09
USG_000680,CUST_05517,Analytics,9,2024-01-18,16.2,2024-01
USG_000681,CUST_04692,Dashboard,8,2024-01-30,21.6,2024-01
USG_000682,CUST_00138,Dashboard,31,2023-08-10,29.1,2023-08
USG_000683,CUST_09042,Reports,21,2023-09-27,6.3,2023-09
USG_000684,CUST_01837,Analytics,21,2023-09-17,18.4,2023-09
USG_000685,CUST_03154,Dashboard,28,2024-02-19,27.5,2024-02
USG_000686,CUST_09487,Export,20,2023-07-23,74.6,2023-07
USG_000687,CUST_06824,Analytics,12,2023-02-14,11.1,2023-02
USG_000688,CUST_07025,Dashboard,11,2024-01-18,13.1,2024-01
USG_000689,CUST_02395,API,23,2023-11-17,14.3,2023-11
USG_000690,CUST_06197,Dashboard,34,2023-05-21,16.1,2023-05
USG_000691,CUST_06472,Dashboard,6,2024-04-04,20.2,2024-04
USG_000692,CUST_05653,API,15,2024-01-20,65.9,2024-01
USG_000693,CUST_01345,API,35,2023-09-07,74.3,2023-09
USG_000694,CUST_08154,Reports,9,2023-11-30,29.5,2023-11
USG_000695,CUST_02775,Analytics,15,2024-04-29,32.8,2024-04
USG_000696,CUST_02765,API,21,2024-03-30,18.5,2024-03
USG_000697,CUST_07794,Analytics,11,2024-03-13,37.7,2024-03
USG_000698,CUST_07094,Dashboard,7,2024-01-04,53.8,2024-01
USG_000699,CUST_06328,Export,5,2024-04-02,15.4,2024-04
USG_000700,CUST_06332,Dashboard,43,2024-03-13,23.4,2024-03
USG_000701,CUST_06685,Export,9,2023-08-22,27.1,2023-08
USG_000702,CUST_00326,Analytics,43,2023-02-05,19.0,2023-02
USG_000703,CUST_01389,Reports,29,2023-04-01,18.4,2023-04
USG_000704,CUST_04879,Integrations,20,2023-07-30,39.9,2023-07
USG_000705,CUST_03204,Analytics,47,2024-02-20,18.2,2024-02
USG_000706,CUST_01968,Analytics,39,2023-02-18,3.1,2023-02
USG_000707,CUST_08229,Dashboard,19,2023-02-23,23.5,2023-02
USG_000708,CUST_04978,Export,55,2023-05-05,4.0,2023-05
USG_000709,CUST_06639,Analytics,34,2023-03-30,73.0,2023-03
USG_000710,CUST_06609,Analytics,42,2023-09-04,9.9,2023-09
USG_000711,CUST_00777,Dashboard,6,2023-04-25,35.5,2023-04
USG_000712,CUST_06489,Integrations,16,2023-03-17,11.4,2023-03
USG_000713,CUST_08150,Analytics,39,2023-10-31,37.3,2023-10
USG_000714,CUST_08805,Alerts,11,2023-06-25,74.2,2023-06
USG_000715,CUST_06985,Reports,10,2023-05-28,21.1,2023-05
USG_000716,CUST_04254,Analytics,20,2023-02-18,3.8,2023-02
USG_000717,CUST_04890,Reports,39,2023-07-25,21.7,2023-07
USG_000718,CUST_08760,Alerts,18,2023-01-14,6.2,2023-01
USG_000719,CUST_02591,Reports,8,2023-05-23,19.5,2023-05
USG_000720,CUST_06180,Alerts,9,2023-01-11,51.7,2023-01
USG_000721,CUST_02315,Reports,21,2024-02-06,36.9,2024-02
USG_000722,CUST_09155,Reports,22,2023-08-10,23.5,2023-08
USG_000723,CUST_07790,Alerts,25,2024-01-12,5.5,2024-01
USG_000724,CUST_04213,Export,11,2023-09-15,26.5,2023-09
USG_000725,CUST_04244,Integrations,10,2023-10-09,75.3,2023-10
USG_000726,CUST_03191,Reports,18,2023-05-05,2.9,2023-05
USG_000727,CUST_09677,Dashboard,43,2024-03-30,22.6,2024-03
USG_000728,CUST_04485,API,22,2023-03-30,22.5,2023-03
USG_000729,CUST_07441,Export,17,2023-05-25,35.4,2023-05
USG_000730,CUST_06592,API,26,2023-05-19,5.6,2023-05
USG_000731,CUST_03624,Dashboard,8,2023-10-17,8.6,2023-10
USG_000732,CUST_05615,Analytics,41,2023-02-05,12.8,2023-02
USG_000733,CUST_06444,Dashboard,10,2024-01-25,60.5,2024-01
USG_000734,CUST_02470,Integrations,11,2023-06-03,45.2,2023-06
USG_000735,CUST_08431,Reports,19,2023-12-28,18.5,2023-12
USG_000736,CUST_01182,API,7,2024-01-29,10.9,2024-01
USG_000737,CUST_01868,Reports,45,2023-06-25,24.9,2023-06
USG_000738,CUST_08415,Dashboard,11,2023-02-25,5.7,2023-02
USG_000739,CUST_09959,Analytics,36,2024-02-25,21.7,2024-02
USG_000740,CUST_06632,Reports,39,2023-10-08,10.9,2023-10
USG_000741,CUST_04465,Reports,21,2023-07-04,24.2,2023-07
USG_000742,CUST_03809,Dashboard,9,2023-11-25,19.3,2023-11
USG_000743,CUST_00446,Reports,10,2023-03-15,13.4,2023-03
USG_000744,CUST_08210,Alerts,6,2023-09-19,29.2,2023-09
USG_000745,CUST_06562,Dashboard,22,2023-07-13,7.9,2023-07
USG_000746,CUST_03203,Analytics,13,2023-05-16,34.0,2023-05
USG_000747,CUST_06132,Dashboard,16,2023-10-04,14.8,2023-10
USG_000748,CUST_00027,Dashboard,22,2023-05-21,38.4,2023-05
USG_000749,CUST_04615,API,25,2023-07-29,87.0,2023-07
USG_000750,CUST_01266,Export,17,2023-03-15,16.6,2023-03
USG_000751,CUST_06794,Dashboard,17,2023-05-18,13.8,2023-05
USG_000752,CUST_00093,Analytics,44,2023-07-02,17.8,2023-07
USG_000753,CUST_05963,Reports,34,2023-08-24,26.4,2023-08
USG_000754,CUST_08747,Reports,52,2023-04-26,47.4,2023-04
USG_000755,CUST_04992,Analytics,15,2023-01-04,31.1,2023-01
USG_000756,CUST_03421,API,13,2023-01-19,6.5,2023-01
USG_000757,CUST_01060,Dashboard,12,2023-10-29,22.2,2023-10
USG_000758,CUST_08316,Export,40,2023-09-10,3.9,2023-09
USG_000759,CUST_05782,Integrations,35,2023-04-13,11.7,2023-04
USG_000760,CUST_08413,API,10,2023-08-31,36.1,2023-08
USG_000761,CUST_04730,Analytics,22,2023-04-16,81.2,2023-04
USG_000762,CUST_06406,Export,21,2024-03-02,42.7,2024-03
USG_000763,CUST_01701,API,18,2024-01-07,14.6,2024-01
USG_000764,CUST_06321,Analytics,21,2023-07-31,52.8,2023-07
USG_000765,CUST_03871,Analytics,12,2023-02-25,145.2,2023-02
USG_000766,CUST_07132,Analytics,21,2024-05-07,5.9,2024-05
USG_000767,CUST_04973,Analytics,12,2023-08-17,23.0,2023-08
USG_000768,CUST_07782,Reports,12,2024-01-09,37.8,2024-01
USG_000769,CUST_07414,Analytics,13,2024-02-09,29.2,2024-02
USG_000770,CUST_08359,Dashboard,42,2023-06-13,17.5,2023-06
USG_000771,CUST_09667,Analytics,43,2023-11-11,35.4,2023-11
USG_000772,CUST_08556,Dashboard,36,2024-04-22,9.8,2024-04
USG_000773,CUST_09355,Reports,22,2023-05-26,12.9,2023-05
USG_000774,CUST_08087,API,30,2023-11-13,7.8,2023-11
USG_000775,CUST_02980,Export,22,2023-01-22,69.7,2023-01
USG_000776,CUST_01608,Dashboard,23,2023-10-18,14.9,2023-10
USG_000777,CUST_06498,Analytics,40,2023-09-17,8.9,2023-09
USG_000778,CUST_00546,API,23,2023-02-27,6.6,2023-02
USG_000779,CUST_03757,Alerts,17,2023-08-13,25.8,2023-08
USG_000780,CUST_05520,Reports,19,2023-12-12,33.2,2023-12
USG_000781,CUST_04637,Reports,11,2023-12-23,26.2,2023-12
USG_000782,CUST_06623,Integrations,18,2023-06-11,23.3,2023-06
USG_000783,CUST_06898,Dashboard,10,2023-06-25,87.5,2023-06
