customer_id,churn_date,churn_reason,last_activity_date,days_since_last_activity
CUST_08688,2024-06-26,Price,2024-06-08,18
CUST_08689,2024-06-10,Price,2024-05-13,28
CUST_08691,2024-06-05,Business Closure,2024-04-24,42
CUST_08696,2024-06-02,Competitor,2024-04-04,59
CUST_08697,2024-06-29,Price,2024-06-22,7
CUST_08699,2024-07-01,Competitor,2024-06-21,10
CUST_08702,2024-06-14,Price,2024-04-20,55
CUST_08706,2024-06-12,Product Gap,2024-05-22,21
CUST_08707,2024-06-27,Price,2024-05-01,57
CUST_08717,2024-06-21,Business Closure,2024-05-22,30
CUST_08721,2024-06-23,Support Issues,2024-05-13,41
CUST_08722,2024-06-24,Support Issues,2024-05-06,49
CUST_08727,2024-07-01,Price,2024-06-08,23
CUST_08728,2024-06-17,Price,2024-05-17,31
CUST_08729,2024-06-09,Support Issues,2024-04-28,42
CUST_08732,2024-06-29,Price,2024-05-30,30
CUST_08733,2024-06-25,Business Closure,2024-05-28,28
CUST_08735,2024-06-08,Support Issues,2024-05-08,31
CUST_08740,2024-06-03,Price,2024-05-27,7
CUST_08756,2024-06-03,Price,2024-05-25,9
CUST_08758,2024-06-23,Competitor,2024-05-09,45
CUST_08759,2024-06-06,Price,2024-05-06,31
CUST_08764,2024-06-29,Price,2024-06-08,21
CUST_08771,2024-06-10,Competitor,2024-05-28,13
CUST_08775,2024-06-21,Price,2024-04-29,53
CUST_08785,2024-06-09,Competitor,2024-05-10,30
CUST_08787,2024-06-21,Product Gap,2024-05-04,48
CUST_08788,2024-06-08,Business Closure,2024-05-14,25
CUST_08789,2024-06-06,Product Gap,2024-05-27,10
CUST_08796,2024-06-02,Support Issues,2024-04-14,49
CUST_08800,2024-06-04,Business Closure,2024-05-01,34
CUST_08803,2024-06-12,Price,2024-05-12,31
CUST_08808,2024-06-07,Competitor,2024-04-15,53
CUST_08817,2024-06-20,Product Gap,2024-05-15,36
CUST_08818,2024-07-01,Price,2024-05-22,40
CUST_08819,2024-06-05,Price,2024-05-28,8
CUST_08821,2024-06-02,Competitor,2024-05-07,26
CUST_08826,2024-06-03,Price,2024-04-22,42
CUST_08833,2024-07-01,Support Issues,2024-05-14,48
CUST_08837,2024-06-10,Competitor,2024-05-06,35
CUST_08840,2024-06-27,Competitor,2024-05-29,29
CUST_08842,2024-06-18,Price,2024-05-29,20
CUST_08847,2024-06-24,Competitor,2024-06-07,17
CUST_08852,2024-06-27,Support Issues,2024-06-04,23
CUST_08857,2024-06-28,Business Closure,2024-04-29,60
CUST_08861,2024-06-17,Support Issues,2024-05-18,30
CUST_08871,2024-07-01,Competitor,2024-06-19,12
CUST_08879,2024-06-03,Business Closure,2024-04-13,51
CUST_08880,2024-06-27,Competitor,2024-05-20,38
CUST_08882,2024-06-23,Price,2024-05-19,35
CUST_08883,2024-06-04,Competitor,2024-04-16,49
CUST_08886,2024-06-07,Price,2024-04-29,39
CUST_08887,2024-06-15,Competitor,2024-04-22,54
CUST_08892,2024-06-10,Price,2024-04-18,53
CUST_08893,2024-06-07,Price,2024-05-24,14
CUST_08896,2024-06-07,Competitor,2024-05-10,28
CUST_08907,2024-06-27,Business Closure,2024-04-29,59
CUST_08910,2024-06-14,Price,2024-04-25,50
CUST_08911,2024-06-24,Support Issues,2024-06-06,18
CUST_08919,2024-06-17,Price,2024-04-27,51
CUST_08920,2024-06-25,Business Closure,2024-05-29,27
CUST_08932,2024-06-18,Price,2024-04-21,58
CUST_08935,2024-06-15,Price,2024-04-30,46
CUST_08951,2024-06-04,Competitor,2024-04-12,53
CUST_08955,2024-06-29,Price,2024-05-14,46
CUST_08956,2024-06-05,Price,2024-05-02,34
CUST_08964,2024-06-05,Support Issues,2024-05-08,28
CUST_08965,2024-06-17,Product Gap,2024-05-15,33
CUST_08971,2024-06-24,Product Gap,2024-04-28,57
CUST_08975,2024-06-04,Product Gap,2024-05-12,23
CUST_08983,2024-06-17,Competitor,2024-04-19,59
CUST_08984,2024-06-14,Price,2024-04-17,58
CUST_08985,2024-06-27,Price,2024-05-04,54
CUST_08988,2024-06-12,Competitor,2024-06-01,11
CUST_08997,2024-06-06,Business Closure,2024-05-17,20
CUST_09000,2024-06-26,Competitor,2024-06-11,15
CUST_09001,2024-06-26,Business Closure,2024-06-19,7
CUST_09008,2024-06-10,Product Gap,2024-05-20,21
CUST_09011,2024-06-25,Product Gap,2024-05-21,35
CUST_09013,2024-07-01,Competitor,2024-05-27,35
CUST_09014,2024-06-19,Competitor,2024-06-06,13
CUST_09015,2024-06-12,Competitor,2024-04-26,47
CUST_09018,2024-06-07,Product Gap,2024-04-25,43
CUST_09025,2024-06-07,Business Closure,2024-05-13,25
CUST_09034,2024-06-27,Product Gap,2024-05-05,53
CUST_09048,2024-06-05,Price,2024-05-18,18
CUST_09049,2024-06-18,Business Closure,2024-06-05,13
CUST_09051,2024-06-22,Product Gap,2024-05-01,52
CUST_09053,2024-06-27,Product Gap,2024-06-11,16
CUST_09058,2024-06-29,Product Gap,2024-05-08,52
CUST_09059,2024-06-23,Support Issues,2024-05-26,28
CUST_09065,2024-06-10,Support Issues,2024-05-04,37
CUST_09069,2024-06-09,Business Closure,2024-05-05,35
CUST_09070,2024-06-21,Product Gap,2024-06-13,8
CUST_09073,2024-06-12,Price,2024-04-22,51
CUST_09082,2024-06-30,Price,2024-05-05,56
CUST_09084,2024-06-20,Competitor,2024-04-26,55
CUST_09088,2024-06-02,Product Gap,2024-04-30,33
CUST_09099,2024-06-08,Competitor,2024-05-09,30
CUST_09102,2024-07-01,Price,2024-05-23,39
CUST_09103,2024-06-02,Business Closure,2024-05-23,10
CUST_09104,2024-06-03,Support Issues,2024-05-22,12
CUST_09105,2024-07-01,Product Gap,2024-06-10,21
CUST_09108,2024-06-18,Competitor,2024-04-25,54
CUST_09114,2024-06-16,Price,2024-05-17,30
CUST_09115,2024-06-28,Price,2024-05-18,41
CUST_09116,2024-06-28,Price,2024-06-11,17
CUST_09118,2024-06-05,Support Issues,2024-04-14,52
CUST_09120,2024-06-12,Price,2024-04-20,53
CUST_09121,2024-06-13,Product Gap,2024-04-29,45
CUST_09131,2024-06-10,Competitor,2024-05-09,32
CUST_09132,2024-06-22,Support Issues,2024-04-23,60
CUST_09133,2024-06-08,Product Gap,2024-04-18,51
CUST_09134,2024-06-05,Product Gap,2024-04-18,48
CUST_09139,2024-06-29,Price,2024-05-23,37
CUST_09142,2024-06-09,Product Gap,2024-06-02,7
CUST_09144,2024-06-07,Price,2024-04-13,55
CUST_09149,2024-06-19,Business Closure,2024-06-02,17
CUST_09151,2024-06-06,Price,2024-04-07,60
CUST_09152,2024-06-13,Support Issues,2024-05-04,40
CUST_09155,2024-06-04,Business Closure,2024-05-18,17
CUST_09158,2024-06-15,Price,2024-05-24,22
CUST_09163,2024-06-18,Competitor,2024-05-26,23
CUST_09167,2024-06-09,Support Issues,2024-04-19,51
CUST_09174,2024-06-17,Price,2024-05-17,31
CUST_09177,2024-06-18,Competitor,2024-05-30,19
CUST_09178,2024-06-07,Competitor,2024-04-22,46
CUST_09199,2024-06-15,Support Issues,2024-05-18,28
CUST_09201,2024-06-08,Price,2024-05-12,27
CUST_09204,2024-06-21,Competitor,2024-05-01,51
CUST_09209,2024-06-15,Price,2024-05-12,34
CUST_09210,2024-06-21,Price,2024-05-02,50
CUST_09214,2024-06-28,Product Gap,2024-05-11,48
CUST_09215,2024-06-07,Price,2024-05-20,18
CUST_09218,2024-06-06,Competitor,2024-05-05,32
CUST_09220,2024-06-25,Price,2024-05-22,34
CUST_09226,2024-06-20,Business Closure,2024-05-13,38
CUST_09228,2024-06-14,Support Issues,2024-04-22,53
CUST_09229,2024-06-06,Price,2024-04-29,38
CUST_09233,2024-06-26,Product Gap,2024-05-22,35
CUST_09242,2024-06-13,Competitor,2024-05-15,29
CUST_09243,2024-06-23,Competitor,2024-06-03,20
CUST_09245,2024-06-04,Competitor,2024-05-18,17
CUST_09247,2024-06-16,Price,2024-05-09,38
CUST_09249,2024-06-05,Price,2024-05-11,25
CUST_09251,2024-06-19,Support Issues,2024-06-06,13
CUST_09255,2024-06-22,Price,2024-04-30,53
CUST_09258,2024-06-24,Business Closure,2024-06-17,7
CUST_09261,2024-06-17,Price,2024-05-30,18
CUST_09263,2024-06-05,Support Issues,2024-04-16,50
CUST_09266,2024-06-23,Price,2024-05-18,36
CUST_09273,2024-06-15,Competitor,2024-04-18,58
CUST_09282,2024-06-25,Product Gap,2024-05-28,28
CUST_09287,2024-06-27,Competitor,2024-05-14,44
CUST_09295,2024-06-20,Price,2024-05-19,32
CUST_09300,2024-06-15,Price,2024-05-14,32
CUST_09301,2024-06-02,Price,2024-04-04,59
CUST_09306,2024-06-15,Product Gap,2024-05-19,27
CUST_09311,2024-06-19,Support Issues,2024-05-05,45
CUST_09318,2024-06-10,Product Gap,2024-04-16,55
CUST_09319,2024-06-09,Price,2024-04-29,41
CUST_09321,2024-06-12,Support Issues,2024-04-30,43
CUST_09324,2024-06-23,Support Issues,2024-05-13,41
CUST_09328,2024-06-15,Price,2024-05-30,16
CUST_09329,2024-06-20,Price,2024-04-23,58
CUST_09338,2024-06-11,Business Closure,2024-04-18,54
CUST_09341,2024-06-21,Support Issues,2024-05-31,21
CUST_09344,2024-06-03,Price,2024-05-27,7
CUST_09349,2024-06-10,Competitor,2024-04-25,46
CUST_09351,2024-06-10,Support Issues,2024-05-08,33
CUST_09352,2024-06-14,Price,2024-04-21,54
CUST_09353,2024-06-16,Competitor,2024-04-26,51
CUST_09354,2024-06-21,Product Gap,2024-04-22,60
CUST_09358,2024-06-21,Competitor,2024-05-21,31
CUST_09368,2024-06-14,Business Closure,2024-04-28,47
CUST_09373,2024-06-06,Support Issues,2024-05-02,35
CUST_09379,2024-06-09,Business Closure,2024-05-14,26
CUST_09386,2024-06-02,Price,2024-04-05,58
CUST_09389,2024-06-02,Support Issues,2024-04-16,47
CUST_09391,2024-06-02,Support Issues,2024-05-24,9
CUST_09393,2024-06-23,Price,2024-05-29,25
CUST_09394,2024-06-07,Competitor,2024-05-18,20
CUST_09399,2024-06-19,Competitor,2024-05-11,39
CUST_09402,2024-06-21,Price,2024-05-25,27
CUST_09407,2024-06-03,Competitor,2024-04-09,55
CUST_09416,2024-06-09,Competitor,2024-04-10,60
CUST_09419,2024-07-01,Product Gap,2024-05-03,59
CUST_09426,2024-06-09,Competitor,2024-05-30,10
CUST_09431,2024-06-04,Price,2024-05-19,16
CUST_09437,2024-06-08,Product Gap,2024-05-15,24
CUST_09455,2024-06-10,Competitor,2024-05-24,17
CUST_09457,2024-06-18,Business Closure,2024-05-04,45
CUST_09458,2024-06-30,Competitor,2024-06-12,18
CUST_09463,2024-06-22,Competitor,2024-05-10,43
CUST_09466,2024-06-22,Competitor,2024-04-24,59
CUST_09471,2024-06-12,Competitor,2024-04-26,47
CUST_09474,2024-06-18,Product Gap,2024-06-09,9
CUST_09481,2024-06-08,Product Gap,2024-05-15,24
CUST_09483,2024-06-09,Product Gap,2024-05-23,17
CUST_09485,2024-06-10,Support Issues,2024-05-11,30
CUST_09489,2024-06-21,Competitor,2024-06-10,11
CUST_09490,2024-06-26,Product Gap,2024-06-13,13
CUST_09494,2024-06-07,Competitor,2024-04-28,40
CUST_09498,2024-06-11,Support Issues,2024-05-25,17
CUST_09499,2024-06-10,Support Issues,2024-04-16,55
CUST_09500,2024-06-21,Product Gap,2024-06-13,8
CUST_09506,2024-06-09,Support Issues,2024-05-06,34
CUST_09509,2024-06-02,Price,2024-05-09,24
CUST_09511,2024-06-02,Product Gap,2024-04-30,33
CUST_09513,2024-06-26,Support Issues,2024-05-29,28
CUST_09518,2024-06-15,Price,2024-05-06,40
CUST_09520,2024-06-21,Price,2024-05-10,42
CUST_09523,2024-06-23,Price,2024-05-25,29
CUST_09526,2024-06-30,Price,2024-05-07,54
CUST_09527,2024-06-03,Price,2024-05-13,21
CUST_09529,2024-06-10,Product Gap,2024-05-28,13
CUST_09534,2024-06-07,Product Gap,2024-04-15,53
CUST_09538,2024-06-30,Competitor,2024-05-15,46
CUST_09539,2024-06-15,Support Issues,2024-06-03,12
CUST_09540,2024-06-11,Business Closure,2024-05-25,17
CUST_09544,2024-06-12,Product Gap,2024-04-30,43
CUST_09545,2024-06-05,Support Issues,2024-04-24,42
CUST_09546,2024-06-12,Support Issues,2024-05-29,14
CUST_09553,2024-06-29,Business Closure,2024-05-15,45
CUST_09566,2024-06-20,Product Gap,2024-06-02,18
CUST_09570,2024-06-10,Product Gap,2024-04-27,44
CUST_09573,2024-06-23,Competitor,2024-05-14,40
CUST_09579,2024-06-12,Product Gap,2024-05-10,33
CUST_09580,2024-06-03,Price,2024-04-07,57
CUST_09582,2024-06-21,Competitor,2024-05-09,43
CUST_09586,2024-06-23,Product Gap,2024-05-22,32
CUST_09589,2024-06-07,Competitor,2024-05-18,20
CUST_09596,2024-07-01,Competitor,2024-06-19,12
CUST_09599,2024-06-09,Price,2024-04-20,50
CUST_09602,2024-06-28,Price,2024-05-10,49
CUST_09603,2024-06-04,Competitor,2024-05-21,14
CUST_09606,2024-06-18,Competitor,2024-04-20,59
CUST_09611,2024-06-14,Support Issues,2024-04-26,49
CUST_09613,2024-06-16,Business Closure,2024-05-03,44
CUST_09616,2024-06-02,Competitor,2024-04-24,39
CUST_09618,2024-06-28,Competitor,2024-05-25,34
CUST_09621,2024-06-18,Support Issues,2024-06-04,14
CUST_09629,2024-06-24,Business Closure,2024-05-14,41
CUST_09630,2024-06-30,Price,2024-05-15,46
CUST_09632,2024-06-30,Business Closure,2024-06-09,21
CUST_09633,2024-06-05,Competitor,2024-05-22,14
CUST_09639,2024-06-22,Business Closure,2024-05-23,30
CUST_09641,2024-06-08,Competitor,2024-04-13,56
CUST_09654,2024-06-15,Price,2024-05-20,26
CUST_09661,2024-06-03,Price,2024-04-17,47
CUST_09669,2024-06-29,Business Closure,2024-05-15,45
CUST_09670,2024-06-11,Price,2024-05-11,31
CUST_09672,2024-06-30,Product Gap,2024-05-15,46
CUST_09689,2024-06-29,Competitor,2024-05-03,57
CUST_09691,2024-06-25,Product Gap,2024-05-24,32
CUST_09695,2024-06-03,Competitor,2024-04-07,57
CUST_09696,2024-06-12,Competitor,2024-04-23,50
CUST_09700,2024-07-01,Price,2024-06-24,7
CUST_09702,2024-06-16,Competitor,2024-06-09,7
CUST_09704,2024-06-02,Support Issues,2024-04-27,36
CUST_09710,2024-06-28,Support Issues,2024-06-01,27
CUST_09712,2024-06-20,Price,2024-05-01,50
CUST_09714,2024-06-06,Product Gap,2024-05-07,30
CUST_09720,2024-06-30,Competitor,2024-05-07,54
CUST_09729,2024-06-26,Product Gap,2024-05-21,36
CUST_09730,2024-06-30,Competitor,2024-05-09,52
CUST_09735,2024-06-09,Price,2024-05-12,28
CUST_09743,2024-06-22,Support Issues,2024-05-02,51
CUST_09745,2024-06-29,Business Closure,2024-05-04,56
CUST_09747,2024-06-27,Product Gap,2024-06-05,22
CUST_09755,2024-06-05,Product Gap,2024-04-17,49
CUST_09756,2024-06-02,Business Closure,2024-05-09,24
CUST_09759,2024-06-28,Business Closure,2024-06-18,10
CUST_09760,2024-06-28,Business Closure,2024-06-09,19
CUST_09761,2024-06-11,Business Closure,2024-05-30,12
CUST_09764,2024-06-28,Support Issues,2024-06-14,14
CUST_09783,2024-06-20,Price,2024-05-04,47
CUST_09789,2024-06-13,Price,2024-05-05,39
CUST_09792,2024-06-26,Price,2024-06-08,18
CUST_09794,2024-06-30,Product Gap,2024-05-26,35
CUST_09796,2024-06-13,Competitor,2024-05-23,21
CUST_09798,2024-06-10,Product Gap,2024-06-03,7
CUST_09803,2024-06-05,Support Issues,2024-05-10,26
CUST_09806,2024-06-15,Price,2024-05-11,35
CUST_09807,2024-06-30,Product Gap,2024-05-22,39
CUST_09810,2024-06-04,Business Closure,2024-04-16,49
CUST_09817,2024-06-20,Price,2024-06-12,8
CUST_09822,2024-06-22,Price,2024-06-01,21
CUST_09824,2024-06-10,Competitor,2024-04-17,54
CUST_09826,2024-06-21,Price,2024-06-03,18
CUST_09833,2024-06-16,Business Closure,2024-05-16,31
CUST_09834,2024-06-26,Price,2024-05-03,54
CUST_09838,2024-06-17,Price,2024-04-21,57
CUST_09840,2024-06-07,Competitor,2024-05-28,10
CUST_09850,2024-06-20,Business Closure,2024-06-01,19
CUST_09852,2024-06-21,Competitor,2024-05-30,22
CUST_09858,2024-06-21,Competitor,2024-05-09,43
CUST_09862,2024-06-17,Competitor,2024-05-07,41
CUST_09868,2024-06-05,Product Gap,2024-04-20,46
CUST_09869,2024-06-22,Price,2024-05-13,40
CUST_09870,2024-06-03,Competitor,2024-04-08,56
CUST_09872,2024-06-16,Price,2024-05-28,19
CUST_09879,2024-06-09,Product Gap,2024-04-27,43
CUST_09889,2024-06-17,Price,2024-04-27,51
CUST_09893,2024-06-25,Support Issues,2024-06-12,13
CUST_09900,2024-06-19,Support Issues,2024-05-20,30
CUST_09902,2024-06-17,Support Issues,2024-06-03,14
CUST_09909,2024-06-21,Support Issues,2024-05-10,42
CUST_09911,2024-07-01,Product Gap,2024-06-12,19
CUST_09913,2024-06-18,Business Closure,2024-05-29,20
CUST_09917,2024-06-25,Competitor,2024-06-05,20
CUST_09931,2024-06-16,Product Gap,2024-05-22,25
CUST_09932,2024-06-16,Price,2024-05-06,41
CUST_09936,2024-06-06,Competitor,2024-05-06,31
CUST_09938,2024-06-28,Support Issues,2024-04-29,60
CUST_09939,2024-06-04,Product Gap,2024-04-12,53
CUST_09941,2024-06-13,Price,2024-04-28,46
CUST_09946,2024-06-06,Price,2024-04-24,43
CUST_09949,2024-06-06,Support Issues,2024-05-22,15
CUST_09950,2024-06-08,Product Gap,2024-04-16,53
CUST_09951,2024-06-02,Price,2024-05-11,22
CUST_09954,2024-06-18,Competitor,2024-05-27,22
CUST_09964,2024-06-15,Competitor,2024-05-15,31
CUST_09967,2024-06-21,Price,2024-06-11,10
CUST_09969,2024-06-11,Competitor,2024-04-25,47
CUST_09972,2024-06-05,Competitor,2024-04-12,54
CUST_09979,2024-06-09,Competitor,2024-04-30,40
CUST_09982,2024-06-27,Business Closure,2024-05-12,46
CUST_09985,2024-06-21,Price,2024-06-08,13
CUST_09988,2024-06-18,Business Closure,2024-06-02,16
CUST_09989,2024-06-22,Competitor,2024-05-02,51
CUST_09997,2024-06-09,Product Gap,2024-05-10,30
CUST_09999,2024-06-12,Competitor,2024-05-19,24
